month,holding_month,stock_label,1,2,3,4,5,q5_minus_q1
2019-10,2019-11,baseline,-0.031200233172499776,-0.017838207167835927,-0.01901277140690571,-0.023822265032189958,-0.027999199594294488,0.003201033578205288
2019-10,2019-11,information,-0.013922665875891752,-0.0018499876145876854,0.001083388545368981,0.016697418309344906,-0.003188208212230615,0.010734457663661138
2019-11,2019-12,attention,0.1461452069759426,0.08902855376896725,0.09590010330157223,0.06585890988442122,0.10032174122212575,-0.04582346575381685
2019-11,2019-12,baseline,0.08537556525542335,0.08215190164391756,0.08023577141757691,0.0730833736527386,0.08025887054852542,-0.005116694706897934
2019-11,2019-12,information,0.13637151273609427,0.1155988857938719,0.1315046741181014,-0.013961605584642212,0.10788431686237931,-0.028487195873714954
2019-12,2020-01,attention,0.020361264233586227,0.00324316463502637,-0.011729206181857806,0.021946396145102263,0.014333349886479935,-0.006027914347106292
2019-12,2020-01,baseline,0.012915340422389721,-0.002069600140963788,-0.0061368525215861015,0.0001765638179512148,0.014941923938693227,0.0020265835163035054
2019-12,2020-01,information,,,0.006628787878788067,,-0.00888099467140313,
2020-01,2020-02,attention,0.020408763572938318,0.007492655525096207,0.011417024142376941,0.01843160676058003,0.05645602849074715,0.03604726491780883
2020-01,2020-02,baseline,0.009795250779789474,-0.00705866960658691,-0.01714039706584187,-0.01726096739817056,0.010829197523359988,0.0010339467435705133
2020-01,2020-02,information,0.030281104731284945,-0.0193563741002006,0.0010039171944063072,0.13585791938854394,0.13851731080293514,0.10823620607165019
2020-02,2020-03,attention,-0.0613569657327195,-0.031896757730182655,-0.022921320333063964,-0.02583472100870765,-0.04241291435201825,0.01894405138070125
2020-02,2020-03,baseline,-0.0985780686337154,-0.036904612947565044,-0.01631636820252374,-0.0036782593692579533,-0.032880274292853735,0.06569779434086168
2020-02,2020-03,information,-0.019097779253671593,-0.061547335137745726,-0.0048265266739268824,-0.07492381470344023,-0.07424684939213286,-0.055149070138461265
2020-03,2020-04,attention,-0.012855704405285946,-0.009187688591957066,0.012656044671549828,0.028249927226337755,0.026507250299426754,0.039362954704712697
2020-03,2020-04,baseline,-0.0033504557557045493,0.0125979321993992,0.027985897914343076,0.029057723214920395,0.06279650306762606,0.0661469588233306
2020-03,2020-04,information,0.03499481051786797,0.010959265285478378,-0.014013642369459872,0.05860582402160846,0.0614526862155689,0.02645787569770093
2020-04,2020-05,attention,0.025651008879413358,0.041370765511213214,0.01871304878689729,0.03324433678521823,0.02770008267803493,0.0020490737986215736
2020-04,2020-05,baseline,-0.003504561730530413,0.021614659639652825,0.023655500418359815,0.017141884648711272,0.03205383091635205,0.03555839264688246
2020-04,2020-05,information,0.015443177547884553,0.046387255751831946,0.028388562845990322,0.029893211743278886,0.03062290190951009,0.015179724361625537
2020-05,2020-06,attention,0.058129930234171436,0.03447797951108877,0.05948759994765168,0.08653615131939442,0.08084382553905563,0.022713895304884192
2020-05,2020-06,baseline,0.05910292096813356,0.06137659216937617,0.06503214692941181,0.07289324085337148,0.08994033141260364,0.03083741044447008
2020-05,2020-06,information,-0.014585107708947553,0.14450842197279837,0.034796471064604456,0.032818792635305155,0.1515440767546188,0.16612918446356637
2020-06,2020-07,attention,0.1188973271130129,0.12401115400497294,0.14242664240385913,0.14746884601117927,0.17364765433044177,0.05475032721742887
2020-06,2020-07,baseline,0.11918184578945677,0.14868395429181278,0.15135368406819058,0.14223885519939009,0.13521069648288694,0.01602885069343017
2020-06,2020-07,information,0.11580870402378023,0.1248657547762521,0.1542008733648765,0.20132974892713326,0.12023963126221279,0.0044309272384325665
2020-07,2020-08,attention,0.009337054032950692,0.030331003091720786,0.029606742216598498,0.06173550049705204,0.03560309089056089,0.0262660368576102
2020-07,2020-08,baseline,0.025136466412968593,0.031414724380670875,0.05013598589191755,0.04141279587505699,0.02694606939247218,0.0018096029795035863
2020-07,2020-08,information,0.05505903812585794,0.06543602295479292,0.08246911981963793,0.08419869943547605,0.02496481825683525,-0.03009421986902269
2020-08,2020-09,attention,-0.05807636144279289,-0.04723870913161974,-0.06402786505417311,-0.05757488774282211,-0.07406110780755645,-0.01598474636476356
2020-08,2020-09,baseline,-0.06628948785114418,-0.0827490448928589,-0.0692764289200014,-0.06858175859626849,-0.07118739875786936,-0.004897910906725186
2020-08,2020-09,information,-0.0703036477333828,-0.05509418184989034,-0.07657981560765995,-0.04079049774814735,-0.04229334454950701,0.028010303183875783
2020-09,2020-10,attention,0.0965539309727275,0.04859958685590489,0.05235728715396058,0.014630997626206614,0.03595025781581717,-0.060603673156910336
