formation_month,holding_month,low_decile,high_decile,effective_bins,ew_long_short,vw_long_short,ew_nav,vw_nav,d1_turnover,d10_turnover,two_leg_buy_sell_turnover,cost_10bps,ew_net_10bps,vw_net_10bps,cost_15bps,ew_net_15bps,vw_net_15bps,cost_25bps,ew_net_25bps,vw_net_25bps
2010-11,2010-12,1,10,10,0.0164284226334245,0.004903170263708,1.1951966732563055,1.2709308614564048,0.8513513513513513,0.8657718120805369,3.4342463268637764,0.0034342463268637767,0.012994176306560721,0.0014689239368442233,0.005151369490295665,0.011277053143128834,-0.0002481992265876646,0.00858561581715944,0.007842806816265058,-0.0036824455534514404
2010-12,2011-01,1,10,10,0.031329722553544,0.0082252781961351,1.2326418534263446,1.2813846213599374,0.8079470198675497,0.8421052631578947,3.300104566050889,0.003300104566050889,0.02802961798749311,0.004925173630084211,0.004950156849076333,0.026379565704467665,0.003275121347058767,0.008250261415127223,0.023079461138416777,-2.4983218992122302e-05
2011-01,2011-02,1,10,10,0.0076724184087974,0.0408810203177386,1.2420991974740272,1.3337689321005908,0.7727272727272727,0.7677419354838709,3.0809384164222875,0.0030809384164222874,0.0045914799923751125,0.03780008190131631,0.004621407624633431,0.003051010784163969,0.036259612693105174,0.007702346041055719,-2.992763225831939e-05,0.03317867427668288
2011-02,2011-03,1,10,10,-0.0023882005675257,0.0550333911827162,1.2391328154656964,1.4071707594882363,0.6687898089171975,0.8726114649681529,3.082802547770701,0.0030828025477707007,-0.005471003115296401,0.0519505886349455,0.004624203821656052,-0.007012404389181752,0.05040918736106015,0.007707006369426752,-0.010095206936952452,0.04732638481328945
2011-03,2011-04,1,10,10,-0.0053457704393163,0.0373027883998576,1.232508695890393,1.4596621525718931,0.7735849056603774,0.85625,3.2596698113207547,0.0032596698113207547,-0.008605440250637055,0.03404311858853685,0.004889504716981132,-0.010235275156297432,0.03241328368287647,0.008149174528301887,-0.013494944967618187,0.029153613871555715
2011-04,2011-05,1,10,10,0.0161753163314334,0.0281199100684134,1.2524449139276628,1.5007077210324813,0.7239263803680982,0.8658536585365854,3.1795600778093673,0.0031795600778093676,0.012995756253624032,0.024940349990604033,0.004769340116714051,0.011405976214719348,0.02335056995169935,0.007948900194523418,0.008226416136909982,0.020171009873889985
2011-05,2011-06,1,10,10,0.0044646639439895,-0.0055923175807556,1.2580366595767087,1.4923152868605756,0.7454545454545455,0.8484848484848485,3.187878787878788,0.003187878787878788,0.001276785156110712,-0.008780196368634387,0.004781818181818182,-0.00031715423782868214,-0.010374135762573782,0.00796969696969697,-0.0035050330257074703,-0.01356201455045257
2011-06,2011-07,1,10,10,0.0195669585872836,0.0051207287260569,1.282652610795931,1.4999570286183366,0.6666666666666667,0.8284023668639053,2.990138067061144,0.0029901380670611442,0.016576820520222454,0.002130590658995756,0.004485207100591716,0.015081751486691882,0.000635521625465184,0.007475345167652861,0.012091613419630737,-0.0023546164415959607
2011-07,2011-08,1,10,10,0.0197186571096419,0.0137267400213178,1.307944797819003,1.520546548793329,0.7192982456140351,0.8662790697674418,3.171154630762954,0.003171154630762954,0.016547502478878946,0.010555585390554845,0.004756731946144431,0.01496192516349747,0.008970008075173369,0.007927886576907385,0.011790770532734515,0.005798853444410414
2011-08,2011-09,1,10,10,0.02667136102911,0.0858430830378777,1.3428294657277802,1.651074952444353,0.7828571428571429,0.8457142857142858,3.257142857142857,0.0032571428571428573,0.023414218171967142,0.08258594018073484,0.004885714285714286,0.021785646743395715,0.08095736875216342,0.008142857142857143,0.018528503886252858,0.07770022589502056
2011-09,2011-10,1,10,10,-0.0051337417314455,0.0130101982468983,1.335935726061359,1.6725557648961424,0.8089887640449438,0.8370786516853932,3.292134831460674,0.003292134831460674,-0.008425876562906175,0.009718063415437624,0.004938202247191011,-0.010071943978636512,0.008071995999707288,0.008230337078651685,-0.013364078810097185,0.004779861168246614
2011-10,2011-11,1,10,10,0.0148629160349196,-0.0085729000392834,1.355791626585858,1.6582171115135604,0.7777777777777778,0.8388888888888889,3.2333333333333334,0.0032333333333333333,0.011629582701586268,-0.011806233372616734,0.00485,0.0100129160349196,-0.013422900039283401,0.008083333333333333,0.0067795827015862675,-0.016656233372616736
2011-11,2011-12,1,10,10,0.0049438989561445,0.0419163018737913,1.3624945233932857,1.7277234405320492,0.7377049180327868,0.8369565217391304,3.1493228795438344,0.0031493228795438344,0.0017945760766006655,0.03876697899424746,0.0047239843193157514,0.00021991463682874846,0.03719231755447555,0.007873307198859586,-0.0029294082427150864,0.034042994674931715
2011-12,2012-01,1,10,10,0.0271507088505742,0.0679373857900684,1.3994872155084386,1.8451004544500191,0.7096774193548387,0.8288770053475936,3.0771088494048646,0.003077108849404865,0.024073600001169336,0.06486027694066354,0.004615663274107297,0.022535045576466906,0.0633217225159611,0.007692772123512162,0.019457936727062038,0.06024461366655624
2012-01,2012-02,1,10,10,-0.0345840087421819,-0.0739329458271568,1.3510873374127228,1.7086867425055037,0.7301587301587302,0.8210526315789474,3.102422723475355,0.0031024227234753552,-0.037686431465657255,-0.07703536855063216,0.004653634085213032,-0.039237642827394933,-0.07858657991236984,0.007756056808688388,-0.04234006555087029,-0.08168900263584519
2012-02,2012-03,1,10,10,0.0322892879135938,0.0237609755380748,1.3947129854468532,1.7492868063964095,0.7135416666666667,0.9067357512953368,3.240554835924007,0.0032405548359240068,0.02904873307766979,0.020520420702150793,0.00486083225388601,0.027428455659707786,0.018900143284188792,0.008101387089810017,0.024187900823783783,0.01565958844826478
2012-03,2012-04,1,10,10,0.0172365215327963,0.0165954679014787,1.4187529858525785,1.7783170394424417,0.7448979591836735,0.868020304568528,3.225836527504403,0.003225836527504403,0.014010685005291897,0.013369631373974296,0.004838754791256604,0.012397766741539697,0.011756713110222096,0.008064591318761008,0.009171930214035293,0.008530876582717692
2012-04,2012-05,1,10,10,0.0141200147720647,-0.0146451186666659,1.438785798970728,1.7522733753728528,0.7969543147208122,0.8686868686868687,3.331282366815362,0.003331282366815362,0.010788732405249338,-0.017976401033481262,0.004996923550223043,0.009123091221841658,-0.019642042216888943,0.008328205917038405,0.005791808855026295,-0.022973324583704303
2012-05,2012-06,1,10,10,0.0092320836593045,-0.0040083068029832,1.452068789834645,1.7452497260816593,0.775,0.8557213930348259,3.2614427860696518,0.003261442786069652,0.005970640873234848,-0.0072697495890528515,0.004892164179104478,0.004339919480200022,-0.008900470982087677,0.008153606965174129,0.0010784766941303713,-0.01216191376815733
2012-06,2012-07,1,10,10,0.0208462726964289,0.0040839745430772,1.4823390118015114,1.7523772815342893,0.8235294117647058,0.8634146341463415,3.373888091822095,0.003373888091822095,0.017472384604606806,0.0007100864512551053,0.005060832137733142,0.015785440558695758,-0.000976857594655942,0.008434720229555237,0.012411552466873662,-0.004350745686478037
2012-07,2012-08,1,10,10,-0.0064164478161432,0.0042725347288736,1.4728276608864537,1.7598643743277338,0.7342995169082125,0.8461538461538461,3.160906726124117,0.003160906726124117,-0.009577354542267318,0.0011116280027494829,0.004741360089186176,-0.011157807905329376,-0.00046882536031257575,0.007902266815310293,-0.014318714631453493,-0.003629732086436693
2012-08,2012-09,1,10,10,0.019083852211092,0.0199551872368899,1.5009348862992191,1.7949827974289758,0.7251184834123223,0.8301886792452831,3.1106143253152108,0.003110614325315211,0.01597323788577679,0.01684457291157469,0.004665921487972817,0.014417930723119183,0.015289265748917083,0.007776535813288027,0.011307316397803972,0.012178651423601871
2012-09,2012-10,1,10,10,-0.0018033024133966,-0.0176931806653914,1.4982282467964043,1.763223842502795,0.8317757009345794,0.8744186046511628,3.4123886111714845,0.0034123886111714847,-0.005215691024568085,-0.021105569276562885,0.0051185829167572265,-0.006921885330153827,-0.022811763582148627,0.008530971527928711,-0.01033427394132531,-0.02622415219332011
2012-10,2012-11,1,10,10,0.0135273306896897,-0.0049529032620755,1.5184952757394536,1.7544907653814936,0.7162790697674419,0.875,3.182558139534884,0.003182558139534884,0.010344772550154816,-0.008135461401610384,0.004773837209302326,0.008753493480387373,-0.009726740471377827,0.00795639534883721,0.005570935340852489,-0.01290929861091271
2012-11,2012-12,1,10,10,-0.0166619325290531,-0.0073670412348423,1.4931942099093969,1.7415653595667782,0.7522935779816513,0.863013698630137,3.2306145532235764,0.0032306145532235765,-0.01989254708227668,-0.010597655788065876,0.004845921829835365,-0.021507854358888467,-0.012212963064677665,0.008076536383058941,-0.02473846891211204,-0.01544357761790124
2012-12,2013-01,1,10,10,0.0398538851507854,0.0653090200385393,1.5527038004589435,1.8553052865331507,0.6666666666666667,0.8136363636363636,2.960606060606061,0.002960606060606061,0.03689327909017934,0.06234841397793325,0.004440909090909092,0.035412976059876304,0.06086811094763021,0.007401515151515152,0.032452369999270245,0.057907504887024154
2013-01,2013-02,1,10,10,0.0058238429327044,0.0021291892771526,1.5617465035138298,1.8592555826550816,0.740909090909091,0.8642533936651584,3.2103249691484987,0.003210324969148499,0.002613517963555901,-0.001081135691995899,0.004815487453722748,0.001008355478981652,-0.002686298176570148,0.008025812422871247,-0.002201969490166847,-0.005896623145718647
2013-02,2013-03,1,10,10,0.0201392308553308,0.043012793944759,1.5931988768856005,1.939227359922468,0.8063063063063063,0.8295964125560538,3.27180543772472,0.00327180543772472,0.01686742541760608,0.03974098850703428,0.00490770815658708,0.01523152269874372,0.03810508578817192,0.0081795135943118,0.011959717261019,0.0348332803504472
2013-03,2013-04,1,10,10,0.009129778959001,-0.0173341602184045,1.6077444304692947,1.9056124821656584,0.7555555555555555,0.8362831858407079,3.183677482792527,0.003183677482792527,0.0059461014762084725,-0.020517837701197028,0.00477551622418879,0.00435426273481221,-0.02210967644259329,0.007959193706981319,0.0011705852520196812,-0.02529335392538582
2013-04,2013-05,1,10,10,0.009129119667674,-0.0087671856688197,1.6224217217700856,1.8889056237216917,0.8149779735682819,0.8859649122807017,3.4018857716979674,0.0034018857716979676,0.005727233895976031,-0.012169071440517668,0.005102828657546951,0.004026291010127048,-0.01387001432636665,0.00850471442924492,0.00062440523842908,-0.01727190009806462
2013-05,2013-06,1,10,10,-0.0300303903866873,-0.0201196671329824,1.5736997640934884,1.8509014713267928,0.8130434782608695,0.8571428571428572,3.3403726708074535,0.0033403726708074537,-0.03337076305749476,-0.023460039803789853,0.00501055900621118,-0.03504094939289848,-0.02513022613919358,0.008350931677018635,-0.03838132206370594,-0.028470598810001035
2013-06,2013-07,1,10,10,-0.0750142808858188,-0.1044137620037378,1.4556498079598326,1.6576418856073087,0.7402597402597403,0.9094827586206896,3.29948499776086,0.0032994849977608597,-0.07831376588357966,-0.10771324700149866,0.00494922749664129,-0.07996350838246008,-0.10936298950037908,0.00824871249440215,-0.08326299338022095,-0.11266247449813994
2013-07,2013-08,1,10,10,0.0188632312600409,0.0174794020873143,1.483108066921013,1.6866164746426129,0.7124463519313304,0.8760683760683761,3.177029455999413,0.003177029455999413,0.015686201804041486,0.014302372631314886,0.00476554418399912,0.01409768707604178,0.01271385790331518,0.007942573639998533,0.010920657620042367,0.009536828447315767
2013-08,2013-09,1,10,10,-0.0015656428109342,-0.0302993898934971,1.4807860494381997,1.6355130244766205,0.7702127659574468,0.8305084745762712,3.201442481067436,0.003201442481067436,-0.0047670852920016354,-0.03350083237456453,0.004802163721601154,-0.006367806532535354,-0.03510155361509825,0.00800360620266859,-0.009569249013602791,-0.03830299609616569
2013-09,2013-10,1,10,10,0.0370871219499686,0.0461225105989882,1.5357041422355262,1.7109469912828266,0.7574468085106383,0.8,3.1148936170212767,0.0031148936170212766,0.03397222833294732,0.04300761698196692,0.004672340425531915,0.032414781524436685,0.041450170173456286,0.0077872340425531915,0.029299887907415407,0.038335276556435004
2013-10,2013-11,1,10,10,0.0041325361405313,0.0030349166860289,1.5420504951044782,1.7161395728555815,0.7584745762711864,0.8516949152542372,3.2203389830508473,0.0032203389830508474,0.0009121971574804527,-0.0001854222970219476,0.004830508474576271,-0.0006979723340449712,-0.0017955917885473715,0.008050847457627118,-0.003918311317095818,-0.0050159307715982185
2013-11,2013-12,1,10,10,0.0183292241386142,-5.955898428819384e-06,1.5703150842623097,1.7161293517025962,0.6893617021276596,0.8813559322033898,3.1414352686620988,0.003141435268662099,0.015187788869952102,-0.003147391167090918,0.004712152902993148,0.013617071235621054,-0.004718108801421967,0.007853588171655247,0.010475635966958954,-0.007859544070084067
2013-12,2014-01,1,10,10,-0.0668228838262528,-0.1399749048410356,1.465382101816037,1.4759143090031173,0.7542372881355932,0.8813559322033898,3.2711864406779663,0.0032711864406779665,-0.07009407026693076,-0.1432460912817136,0.0049067796610169495,-0.07172966348726975,-0.14488168450205258,0.008177966101694916,-0.07500084992794771,-0.14815287094273052
2014-01,2014-02,1,10,10,0.0291940904582984,0.0337643432628104,1.508162599452426,1.5257475863587924,0.7276595744680852,0.8983050847457628,3.251929318427696,0.003251929318427696,0.025942161139870707,0.030512413944382706,0.004877893977641544,0.02431619648065686,0.028886449285168855,0.00812982329606924,0.021064267162229162,0.02563451996674116
2014-02,2014-03,1,10,10,0.0038759435016751,0.0079782750753366,1.514008152479243,1.5379204202982937,0.7296137339055794,0.8376068376068376,3.134441143024834,0.003134441143024834,0.000741502358650266,0.004843833932311766,0.004701661714537251,-0.0008257182128621507,0.003276613360799349,0.007836102857562085,-0.003960159355886984,0.00014217221777451487
2014-03,2014-04,1,10,10,0.0129153979010029,0.0309796417124337,1.5335621701938746,1.5855646439013702,0.7702127659574468,0.8813559322033898,3.3031373963216732,0.0033031373963216732,0.009612260504681227,0.027676504316112027,0.00495470609448251,0.00796069180652039,0.02602493561795119,0.008257843490804183,0.0046575544101987165,0.022721798221629518
2014-04,2014-05,1,10,10,-0.0083219541742789,-0.0104250052632629,1.5207999360901134,1.5690351241434548,0.7339055793991416,0.811965811965812,3.091742782729907,0.003091742782729907,-0.011413696957008806,-0.013516748045992807,0.004637614174094861,-0.012959568348373762,-0.01506261943735776,0.007729356956824768,-0.016051311131103668,-0.018154362220087667
2014-05,2014-06,1,10,10,0.0149094792653354,0.0206954438068955,1.5434742712039724,1.601507002386211,0.7117903930131004,0.8304347826086956,3.084450351243592,0.003084450351243592,0.011825028914091807,0.017610993455651907,0.004626675526865388,0.010282803738470011,0.01606876828003011,0.00771112587810898,0.0071983533872264195,0.012984317928786519
2014-06,2014-07,1,10,10,-0.0151752335429614,-0.0206652267154079,1.5200516886709,1.5684114970955867,0.7565217391304347,0.8787878787878788,3.270619235836627,0.003270619235836627,-0.018445852778798025,-0.02393584595124453,0.00490592885375494,-0.02008116239671634,-0.02557115556916284,0.008176548089591567,-0.023351781632552967,-0.02884177480499947
2014-07,2014-08,1,10,10,0.0119468780478256,0.0038851405348983,1.5382115608218423,1.5745049961783533,0.7532467532467533,0.8571428571428572,3.220779220779221,0.003220779220779221,0.00872609882704638,0.0006643613141190793,0.004831168831168832,0.0071157092166567685,-0.0009460282962705318,0.008051948051948053,0.003894929995877547,-0.0041668075170497535
2014-08,2014-09,1,10,10,-0.004979064178855,-0.0161590130953439,1.5305527067398537,1.5490625493264227,0.7521739130434782,0.8484848484848485,3.2013175230566535,0.0032013175230566535,-0.008180381701911654,-0.01936033061840055,0.00480197628458498,-0.00978104046343998,-0.02096098937992888,0.008003293807641634,-0.012982357986496634,-0.024162306902985535
2014-09,2014-10,1,10,10,0.024370086500528,0.0254482232178873,1.5678524085967214,1.588483438860151,0.8095238095238095,0.8706896551724138,3.360426929392447,0.003360426929392447,0.021009659571135552,0.022087796288494853,0.00504064039408867,0.01932944610643933,0.02040758282379863,0.008401067323481117,0.015969019177046885,0.017047155894406182
2014-10,2014-11,1,10,10,0.0161472723811987,-0.0004580327065161,1.5931689484918512,1.5877558614913936,0.801762114537445,0.881578947368421,3.366682123811732,0.003366682123811732,0.012780590257386967,-0.003824714830327832,0.005050023185717598,0.0110972491954811,-0.005508055892233698,0.00841670530952933,0.007730567071669369,-0.008874738016045429
2014-11,2014-12,1,10,10,0.1294494892947002,0.3021119646054022,1.799403855234296,2.0674359041203014,0.775330396475771,0.8859649122807017,3.3225906175129456,0.0033225906175129456,0.12612689867718727,0.29878937398788924,0.004983885926269418,0.1244656033684308,0.29712807867913277,0.008306476543782365,0.12114301275091785,0.2938054880616198
2014-12,2015-01,1,10,10,-0.0083983580153921,0.0172520031638705,1.7842918174437614,2.1031033148792844,0.8,0.8311688311688312,3.2623376623376625,0.0032623376623376627,-0.011660695677729763,0.013989665501532836,0.004893506493506494,-0.013291864508898594,0.012358496670364004,0.008155844155844156,-0.01655420217123626,0.009096159008026343
2015-01,2015-02,1,10,10,0.0266691576221285,0.0782731724243615,1.8318773771670431,2.2677198832710768,0.7835497835497836,0.8793103448275862,3.3257202567547397,0.0033257202567547398,0.02334343736537376,0.07494745216760676,0.00498858038513211,0.02168057723699639,0.0732845920392294,0.00831430064188685,0.01835485698024165,0.06995887178247466
2015-02,2015-03,1,10,10,0.0026359476972674,0.0016272667905159,1.836706110121063,2.2714100685273166,0.8165938864628821,0.9260869565217392,3.4853616859692425,0.0034853616859692425,-0.0008494139887018424,-0.0018580948954533426,0.005228042528953864,-0.0025920948316864637,-0.003600775738437964,0.008713404214923106,-0.006077456517655707,-0.007086137424407207
2015-03,2015-04,1,10,10,0.0034278682214646,-0.0183678952730566,1.843002096628117,2.2296890462664405,0.7575757575757576,0.8922413793103449,3.299634273772205,0.003299634273772205,0.00012823394769239478,-0.021667529546828806,0.004949451410658307,-0.0015215831891937075,-0.023317346683714907,0.008249085684430512,-0.004821217462965912,-0.026616980957487112
2015-04,2015-05,1,10,10,0.0197036313908049,-0.0228929108060017,1.8793159305925584,2.178644973805144,0.7586206896551724,0.8922413793103449,3.3017241379310347,0.003301724137931035,0.016401907252873868,-0.026194634943932732,0.004952586206896552,0.01475104518390835,-0.02784549701289825,0.008254310344827587,0.011449321045977314,-0.031147221150829286
2015-05,2015-06,1,10,10,0.0155910166459237,-0.0140876987265343,1.9086163765493769,2.147952879782099,0.7587719298245614,0.868421052631579,3.254385964912281,0.003254385964912281,0.012336630681011419,-0.01734208469144658,0.004881578947368422,0.010709437698555278,-0.01896927767390272,0.008135964912280701,0.007455051733642998,-0.022223663638815002
2015-06,2015-07,1,10,10,0.0644378291353257,0.1015936015975414,2.03160347250635,2.366171148900973,0.8,0.8805309734513275,3.3610619469026553,0.0033610619469026555,0.061076767188423045,0.09823253965063874,0.005041592920353983,0.05939623621497171,0.09655200867718741,0.008402654867256639,0.05603517426806906,0.09319094673028476
2015-07,2015-08,1,10,10,-0.0106718479465179,0.011887028782147,2.0099225091601443,2.3942978934514447,0.8348623853211009,0.8721461187214612,3.414017008085124,0.0034140170080851242,-0.014085864954603025,0.008473011774061876,0.005121025512127686,-0.015792873458645586,0.006766003270019315,0.00853504252021281,-0.01920689046673071,0.003351986261934191
2015-08,2015-09,1,10,10,-0.0218657352644713,0.0015140529821648,1.9659740756727464,2.397922987317216,0.8930232558139535,0.8888888888888888,3.5638242894056846,0.003563824289405685,-0.025429559553876983,-0.0020497713072408852,0.005345736434108527,-0.027211471698579827,-0.003831683451943727,0.008909560723514212,-0.030775295987985514,-0.007395507741349412
2015-09,2015-10,1,10,10,0.0206509446233209,0.0267663992877795,2.006573297440349,2.462106751457094,0.8425925925925926,0.8894009216589862,3.4639870285031575,0.0034639870285031577,0.017186957594817743,0.023302412259276345,0.005195980542754736,0.015454964080566163,0.021570418745024765,0.008659967571257894,0.011990977052063005,0.018106431716521605
2015-10,2015-11,1,10,10,0.0270064653835881,0.0214253413518454,2.0607637497373044,2.5148582290517454,0.7792792792792793,0.8699551569506727,3.298468872459904,0.003298468872459904,0.023707996511128194,0.018126872479385495,0.004947703308689856,0.022058762074898243,0.016477638043155544,0.00824617218114976,0.01876029320243834,0.013179169170695641
2015-11,2015-12,1,10,10,0.0066709004445128,0.0248657171051027,2.074510899551463,2.577391982334786,0.7782608695652173,0.8658008658008658,3.2881234707321663,0.0032881234707321664,0.003382776973780634,0.021577593634370534,0.004932185206098249,0.0017387152384145512,0.01993353189900445,0.008220308676830415,-0.0015494082323176152,0.016645408428272286
2015-12,2016-01,1,10,10,-0.0027814660374855,-0.025005473230655,2.068740717939967,2.5129430761156084,0.7983193277310925,0.8739495798319328,3.3445378151260505,0.0033445378151260507,-0.0061260038526115505,-0.02835001104578105,0.005016806722689076,-0.007798272760174576,-0.030022279953344076,0.008361344537815127,-0.011142810575300628,-0.03336681776847013
2016-01,2016-02,1,10,10,0.0138152406435346,0.0246466026216967,2.0973208687873868,2.574878585523574,0.8166666666666667,0.9128630705394192,3.4590594744121717,0.003459059474412172,0.010356181169122429,0.021187543147284528,0.005188589211618257,0.008626651431916342,0.019458013410078443,0.00864764868603043,0.005167591957504171,0.01599895393566627
2016-02,2016-03,1,10,10,0.003646699012188,-0.0153034446595086,2.1049691667278347,2.53547407358506,0.7302904564315353,0.8966942148760331,3.253969342615137,0.003253969342615137,0.00039272966957286295,-0.018557414002123736,0.004880954013922706,-0.0012342550017347058,-0.020184398673431306,0.008134923356537841,-0.004488224344349841,-0.023438368016046443
2016-03,2016-04,1,10,10,0.0183532212802026,0.0169150261813985,2.1436021316327944,2.578361683922009,0.763265306122449,0.8943089430894309,3.31514849842376,0.0033151484984237597,0.01503807278177884,0.01359987768297474,0.00497272274763564,0.01338049853256696,0.01194230343376286,0.008287871246059399,0.010065350034143201,0.008627154935339101
2016-04,2016-05,1,10,10,0.0125017940343281,0.0009311349820414,2.1704010039740145,2.580762486682264,0.7935222672064777,0.8588709677419355,3.3047864698968263,0.0033047864698968264,0.009197007564431273,-0.0023736514878554263,0.004957179704845239,0.00754461432948286,-0.00402604472280384,0.008261966174742065,0.004239827859586034,-0.007330831192700666
2016-05,2016-06,1,10,10,1.6350235349821274e-05,-0.0517792797823375,2.170436490541233,2.4471324638325815,0.8299595141700404,0.8709677419354839,3.401854512211049,0.003401854512211049,-0.0033855042768612276,-0.055181134294548545,0.005102781768316573,-0.005086431532966752,-0.05688206155065407,0.008504636280527623,-0.008488286045177802,-0.06028391606286512
2016-06,2016-07,1,10,10,0.038382676026359,0.0656772079755347,2.253743651193465,2.607853291603397,0.7341269841269842,0.8221343873517787,3.112522742957526,0.003112522742957526,0.035270153283401474,0.06256468523257717,0.004668784114436289,0.033713891911922714,0.06100842386109841,0.007781306857393815,0.03060136916896519,0.05789590111814088
2016-07,2016-08,1,10,10,0.0027191206695167,-0.0315761396314406,2.259871852139218,2.525507351929416,0.7764705882352941,0.890625,3.334191176470588,0.003334191176470588,-0.0006150705069538878,-0.034910330807911186,0.005001286764705883,-0.0022821660951891825,-0.03657742639614648,0.008335477941176471,-0.005616357271659771,-0.03991161757261707
2016-08,2016-09,1,10,10,0.0220018091540569,0.0150214171558048,2.3095931213426097,2.5634440513928003,0.71875,0.8326848249027238,3.1028696498054478,0.003102869649805448,0.018898939504251453,0.011918547505999352,0.004654304474708172,0.01734750467934873,0.010367112681096628,0.007757174124513619,0.01424463502954328,0.007264243031291181
2016-09,2016-10,1,10,10,-0.0158601259803307,-0.0042686338232269,2.2729626834748107,2.552501647411075,0.7558139534883721,0.8262548262548263,3.164137559486397,0.003164137559486397,-0.019024263539817097,-0.007432771382713296,0.004746206339229595,-0.020606332319560296,-0.009014840162456496,0.007910343898715992,-0.023770469879046692,-0.012178977721942891
2016-10,2016-11,1,10,10,0.0024284722673496,-0.0214330455699571,2.27848251031635,2.4977937632847227,0.7431906614785992,0.8333333333333334,3.1530479896238655,0.0031530479896238655,-0.0007245757222742654,-0.024586093559580965,0.004729571984435799,-0.0023010997170861986,-0.0261626175543929,0.007882619974059663,-0.005454147706710063,-0.029315665544016763
2016-11,2016-12,1,10,10,-0.011339679300816,-0.0272511146506563,2.2526452493568443,2.4297260990677563,0.7192307692307692,0.9195402298850576,3.2775419982316536,0.0032775419982316537,-0.014617221299047654,-0.03052865664888795,0.004916312997347481,-0.01625599229816348,-0.03216742764800378,0.008193854995579133,-0.019533534296395136,-0.03544496964623543
2016-12,2017-01,1,10,10,0.0077927846217459,-0.0244415124403599,2.270199628614282,2.3703399183907243,0.7137404580152672,0.8288973384030418,3.0852755928366182,0.0030852755928366185,0.0047075090289092816,-0.02752678803319652,0.004627913389254928,0.0031648712324909723,-0.029069425829614828,0.007713188982091545,7.959563965435467e-05,-0.03215470142245144
