formation_month,holding_month,decile,n,ew_return,ew_market_return,ew_market_adjusted,vw_return,vw_available,effective_bins
2014-04,2014-05,5,233,0.030209834230423713,0.02810751133531929,0.0021023228951044214,0.009145984139800691,True,10
2014-04,2014-05,6,233,0.02961076916059539,0.02810751133531929,0.0015032578252760984,0.017877950758187062,True,10
2014-04,2014-05,7,233,0.028899915655835724,0.02810751133531929,0.0007924043205164329,0.018122269048601435,True,10
2014-04,2014-05,8,233,0.02061552494546364,0.02810751133531929,-0.00749198638985565,0.01833697484176658,True,10
2014-04,2014-05,9,233,0.023895370190101753,0.02810751133531929,-0.0042121411452175385,0.00795928441794022,True,10
2014-04,2014-05,10,234,0.025216863273734017,0.02810751133531929,-0.002890648061585274,0.005451423400768551,True,10
2014-05,2014-06,1,229,0.04037769282100192,0.046757169465905406,-0.006379476644903487,0.02456678634229899,True,10
2014-05,2014-06,2,229,0.04956955492172788,0.046757169465905406,0.0028123854558224776,0.019397916583601595,True,10
2014-05,2014-06,3,229,0.05318264546211754,0.046757169465905406,0.0064254759962121336,0.039600521648995496,True,10
2014-05,2014-06,4,229,0.044463052886111236,0.046757169465905406,-0.00229411657979417,0.027500867632444557,True,10
2014-05,2014-06,5,230,0.04109142053451649,0.046757169465905406,-0.005665748931388916,0.02072778995579901,True,10
2014-05,2014-06,6,229,0.04639517398210734,0.046757169465905406,-0.00036199548379806795,0.02619072551879379,True,10
2014-05,2014-06,7,229,0.04476010888701295,0.046757169465905406,-0.0019970605788924567,0.013912293772239464,True,10
2014-05,2014-06,8,229,0.04108798743262063,0.046757169465905406,-0.0056691820332847725,0.018508343096257433,True,10
2014-05,2014-06,9,229,0.0513443779874699,0.046757169465905406,0.004587208521564495,0.03380687823658618,True,10
2014-05,2014-06,10,230,0.055287172086337405,0.046757169465905406,0.008530002620432,0.04526223014919456,True,10
2014-06,2014-07,1,230,0.07291893258440658,0.07637757063587075,-0.0034586380514641663,0.08162516717177785,True,10
2014-06,2014-07,2,231,0.07671950163260599,0.07637757063587075,0.0003419309967352402,0.0790374198754965,True,10
2014-06,2014-07,3,230,0.08072896773300894,0.07637757063587075,0.004351397097138193,0.08940607977374337,True,10
2014-06,2014-07,4,231,0.09041192012363639,0.07637757063587075,0.014034349487765635,0.09246331444478297,True,10
2014-06,2014-07,5,230,0.08199428001330847,0.07637757063587075,0.0056167093774377175,0.09528435951355428,True,10
2014-06,2014-07,6,231,0.0850106012666184,0.07637757063587075,0.008633030630747648,0.06732707447427,True,10
2014-06,2014-07,7,230,0.0773181420552698,0.07637757063587075,0.0009405714193990444,0.08567590852895647,True,10
2014-06,2014-07,8,231,0.06769583811202393,0.07637757063587075,-0.008681732523846825,0.0892679239796288,True,10
2014-06,2014-07,9,230,0.07317152997642133,0.07637757063587075,-0.003206040659449419,0.08543049607924176,True,10
2014-06,2014-07,10,230,0.05774369904144511,0.07637757063587075,-0.018633871594425644,0.0609599404563699,True,10
2014-07,2014-08,1,231,0.040642999586642525,0.054693047282592264,-0.014050047695949738,0.028889764562993126,True,10
2014-07,2014-08,2,231,0.05855926075367924,0.054693047282592264,0.0038662134710869753,0.045533880578458884,True,10
2014-07,2014-08,3,231,0.0691955781669385,0.054693047282592264,0.014502530884346235,0.042402913268721684,True,10
2014-07,2014-08,4,231,0.0626419889152463,0.054693047282592264,0.007948941632654041,0.02847812697844357,True,10
2014-07,2014-08,5,231,0.05823904918178016,0.054693047282592264,0.0035460018991878978,0.029716492382532832,True,10
2014-07,2014-08,6,231,0.057229408796906536,0.054693047282592264,0.0025363615143142726,0.009053641441237659,True,10
2014-07,2014-08,7,231,0.050430731324255504,0.054693047282592264,-0.00426231595833676,-0.0053563320081207845,True,10
2014-07,2014-08,8,231,0.04036471655518756,0.054693047282592264,-0.014328330727404706,-0.009767382049159445,True,10
2014-07,2014-08,9,231,0.05703686191081817,0.054693047282592264,0.0023438146282259084,0.017865654380788666,True,10
2014-07,2014-08,10,231,0.05258987763446815,0.054693047282592264,-0.002103169648124112,0.032774905097891494,True,10
2014-08,2014-09,1,230,0.1297043110295982,0.13462066317499366,-0.004916352145395458,0.11014640887924586,True,10
2014-08,2014-09,2,230,0.1516989217869419,0.13462066317499366,0.017078258611948227,0.11242751932771441,True,10
2014-08,2014-09,3,231,0.14818786174211324,0.13462066317499366,0.013567198567119576,0.12004837248895911,True,10
2014-08,2014-09,4,230,0.14612995732873335,0.13462066317499366,0.011509294153739691,0.11618991898567461,True,10
2014-08,2014-09,5,231,0.14171720746200453,0.13462066317499366,0.00709654428701087,0.06213683363531051,True,10
2014-08,2014-09,6,230,0.14219237925350692,0.13462066317499366,0.0075717160785132576,0.06528337015721078,True,10
2014-08,2014-09,7,230,0.12156497788170699,0.13462066317499366,-0.01305568529328667,0.05006694942715112,True,10
2014-08,2014-09,8,231,0.11471720286305835,0.13462066317499366,-0.01990346031193531,0.05053077689678359,True,10
2014-08,2014-09,9,230,0.1256082835244956,0.13462066317499366,-0.009012379650498059,0.07159398168142424,True,10
2014-08,2014-09,10,231,0.12472524685074313,0.13462066317499366,-0.009895416324250533,0.09398739578390189,True,10
2014-09,2014-10,1,231,0.0034792858793053936,0.015449186141796268,-0.011969900262490875,0.00729170310469968,True,10
2014-09,2014-10,2,232,0.010127011393661081,0.015449186141796268,-0.0053221747481351864,0.03637231490505017,True,10
2014-09,2014-10,3,232,0.013441504825182105,0.015449186141796268,-0.0020076813166141627,0.02052208620529037,True,10
2014-09,2014-10,4,232,0.014823225043872788,0.015449186141796268,-0.0006259610979234796,0.031594424445214965,True,10
2014-09,2014-10,5,232,0.018626453773709296,0.015449186141796268,0.003177267631913028,0.011448960311176365,True,10
2014-09,2014-10,6,231,0.019494382719200093,0.015449186141796268,0.004045196577403825,0.02017489799649403,True,10
2014-09,2014-10,7,232,0.01821258355747748,0.015449186141796268,0.0027633974156812107,0.0257931756713937,True,10
2014-09,2014-10,8,232,0.022364104798352782,0.015449186141796268,0.006914918656556515,0.021973970191730734,True,10
2014-09,2014-10,9,232,0.006039778841829024,0.015449186141796268,-0.009409407299967244,0.002920499113871787,True,10
2014-09,2014-10,10,232,0.027849372379833474,0.015449186141796268,0.012400186238037207,0.03273992632258699,True,10
2014-10,2014-11,1,227,0.045429569646661005,0.058294723463706594,-0.012865153817045588,0.06426382349037112,True,10
2014-10,2014-11,2,228,0.06193976102896151,0.058294723463706594,0.003645037565254916,0.0727561757305023,True,10
2014-10,2014-11,3,228,0.05436250317910314,0.058294723463706594,-0.003932220284603452,0.09279682777101347,True,10
2014-10,2014-11,4,228,0.06702467075652598,0.058294723463706594,0.008729947292819382,0.12524204353177854,True,10
2014-10,2014-11,5,228,0.052973786844949085,0.058294723463706594,-0.005320936618757509,0.05882608178610784,True,10
2014-10,2014-11,6,227,0.07148476045247265,0.058294723463706594,0.013190036988766057,0.10000754553818628,True,10
2014-10,2014-11,7,228,0.0531411352734169,0.058294723463706594,-0.005153588190289694,0.12041714094807644,True,10
2014-10,2014-11,8,228,0.056420720544891244,0.058294723463706594,-0.0018740029188153498,0.09259024358826526,True,10
2014-10,2014-11,9,228,0.05859490980841631,0.058294723463706594,0.00030018634470971306,0.07982904134361639,True,10
2014-10,2014-11,10,228,0.061576842027859784,0.058294723463706594,0.00328211856415319,0.06380579078385493,True,10
2014-11,2014-12,1,227,-0.07392840649930384,-0.02831008113547168,-0.04561832536383216,-0.016023396315981178,True,10
2014-11,2014-12,2,228,-0.061762290219721405,-0.02831008113547168,-0.03345220908424973,0.014539846896522995,True,10
2014-11,2014-12,3,227,-0.0583598461747054,-0.02831008113547168,-0.030049765039233723,0.09383593056020685,True,10
2014-11,2014-12,4,228,-0.057968765051806294,-0.02831008113547168,-0.029658683916334614,0.11531091219322141,True,10
2014-11,2014-12,5,227,-0.052416426150143865,-0.02831008113547168,-0.024106345014672185,0.1968119952198493,True,10
2014-11,2014-12,6,228,-0.03371715428781948,-0.02831008113547168,-0.005407073152347803,0.028778291991173446,True,10
2014-11,2014-12,7,227,-0.033208742649319736,-0.02831008113547168,-0.0048986615138480565,0.07228129873969111,True,10
2014-11,2014-12,8,228,0.004904455469832178,-0.02831008113547168,0.03321453660530386,0.1305824252107039,True,10
2014-11,2014-12,9,227,0.02762150284730969,-0.02831008113547168,0.05593158398278137,0.1941613753180265,True,10
2014-11,2014-12,10,228,0.05552108279539641,-0.02831008113547168,0.08383116393086809,0.2860885682894211,True,10
2014-12,2015-01,1,230,0.0815183858504413,0.07313181539837824,0.008386570452063064,-0.0032028934166121324,True,10
2014-12,2015-01,2,230,0.07188765671236425,0.07313181539837824,-0.0012441586860139908,0.0036433135386790398,True,10
2014-12,2015-01,3,230,0.06139322245595763,0.07313181539837824,-0.011738592942420606,0.033226857527734216,True,10
2014-12,2015-01,4,230,0.06737460586592121,0.07313181539837824,-0.005757209532457022,0.03390233384762666,True,10
2014-12,2015-01,5,230,0.07512820693895726,0.07313181539837824,0.001996391540579026,-0.02789111329398956,True,10
2014-12,2015-01,6,230,0.07603477417698999,0.07313181539837824,0.0029029587786117556,-0.0023509229148962344,True,10
2014-12,2015-01,7,230,0.06840658238577915,0.07313181539837824,-0.004725233012599084,0.026404453544013603,True,10
2014-12,2015-01,8,230,0.08586748705594678,0.07313181539837824,0.012735671657568545,0.03680126917817825,True,10
2014-12,2015-01,9,230,0.07058725595665093,0.07313181539837824,-0.0025445594417273093,-0.001481659639297949,True,10
2014-12,2015-01,10,231,0.07312002783504915,0.07313181539837824,-1.1787563329090922e-05,0.014049109747258436,True,10
2015-01,2015-02,1,231,0.07163671977193133,0.07588406409618892,-0.004247344324257593,0.013889658814422438,True,10
2015-01,2015-02,2,232,0.07510792859898918,0.07588406409618892,-0.000776135497199737,0.046774186577984427,True,10
2015-01,2015-02,3,232,0.0779975838902697,0.07588406409618892,0.0021135197940807815,0.06130269036204001,True,10
2015-01,2015-02,4,232,0.06938516223676278,0.07588406409618892,-0.006498901859426143,0.037731980520883446,True,10
2015-01,2015-02,5,232,0.0696182966749731,0.07588406409618892,-0.006265767421215818,0.06635405268948558,True,10
2015-01,2015-02,6,232,0.07648903529162902,0.07588406409618892,0.0006049711954401044,0.06405109461181568,True,10
2015-01,2015-02,7,232,0.07712052477914945,0.07588406409618892,0.0012364606829605301,0.052735752868628714,True,10
2015-01,2015-02,8,232,0.08054881807708782,0.07588406409618892,0.0046647539808988975,0.06571495129377103,True,10
2015-01,2015-02,9,232,0.0626123867283979,0.07588406409618892,-0.013271677367791015,0.058836388779725995,True,10
2015-01,2015-02,10,232,0.09830587739405985,0.07588406409618892,0.022421813297870935,0.09216283123878401,True,10
2015-02,2015-03,1,229,0.2313377387963708,0.22573867607638692,0.005599062719983866,0.1534124024665483,True,10
2015-02,2015-03,2,229,0.21984922317775862,0.22573867607638692,-0.0058894528986283,0.15967341211566727,True,10
2015-02,2015-03,3,229,0.23712046714595378,0.22573867607638692,0.011381791069566854,0.16125945464252905,True,10
2015-02,2015-03,4,229,0.22425364706086676,0.22573867607638692,-0.0014850290155201673,0.1992977626847918,True,10
2015-02,2015-03,5,230,0.22413021664868343,0.22573867607638692,-0.0016084594277034903,0.192878225002348,True,10
2015-02,2015-03,6,229,0.235782561635403,0.22573867607638692,0.010043885559016086,0.1532037741127721,True,10
2015-02,2015-03,7,229,0.21199077324007587,0.22573867607638692,-0.013747902836311054,0.16769299889630968,True,10
2015-02,2015-03,8,229,0.2332801027827988,0.22573867607638692,0.007541426706411863,0.11005412869913528,True,10
2015-02,2015-03,9,229,0.20563940687843565,0.22573867607638692,-0.02009926919795127,0.14425943976113165,True,10
2015-02,2015-03,10,230,0.23397368649363828,0.22573867607638692,0.00823501041725136,0.15503966925706422,True,10
2015-03,2015-04,1,231,0.17637572318667213,0.16595915613009404,0.010416567056578091,0.1632753701428073,True,10
2015-03,2015-04,2,232,0.15735597581204647,0.16595915613009404,-0.008603180318047576,0.1695371876465091,True,10
2015-03,2015-04,3,232,0.15700089780795637,0.16595915613009404,-0.008958258322137674,0.17834392735045237,True,10
2015-03,2015-04,4,231,0.16986374616781857,0.16595915613009404,0.0039045900377245313,0.15199945080385965,True,10
2015-03,2015-04,5,232,0.15571625091007846,0.16595915613009404,-0.010242905220015586,0.14941918115368064,True,10
2015-03,2015-04,6,232,0.16709661984586463,0.16595915613009404,0.001137463715770587,0.17195827295963081,True,10
2015-03,2015-04,7,231,0.16751641656033384,0.16595915613009404,0.001557260430239793,0.14102156734607332,True,10
2015-03,2015-04,8,232,0.15969765059172675,0.16595915613009404,-0.006261505538367296,0.16855428582624996,True,10
2015-03,2015-04,9,232,0.16923313046515354,0.16595915613009404,0.003273974335059493,0.24966641671883077,True,10
2015-03,2015-04,10,232,0.17980359140813676,0.16595915613009404,0.013844435278042716,0.1449074748697507,True,10
2015-04,2015-05,1,232,0.2663247022994166,0.23399713900824032,0.03232756329117631,0.11365880946117232,True,10
2015-04,2015-05,2,232,0.21223290994992505,0.23399713900824032,-0.021764229058315265,0.08522538084012206,True,10
2015-04,2015-05,3,232,0.25733061393301304,0.23399713900824032,0.023333474924772724,0.17036812317466796,True,10
2015-04,2015-05,4,232,0.24006874695397606,0.23399713900824032,0.006071607945735746,0.10679829297152119,True,10
2015-04,2015-05,5,232,0.23352917910592233,0.23399713900824032,-0.0004679599023179881,0.10628998021425222,True,10
2015-04,2015-05,6,232,0.21296060077687293,0.23399713900824032,-0.02103653823136739,0.012078132455487181,True,10
2015-04,2015-05,7,232,0.2082545139620035,0.23399713900824032,-0.02574262504623681,0.027120311293904204,True,10
2015-04,2015-05,8,232,0.22884728715255218,0.23399713900824032,-0.005149851855688142,0.07134345851705058,True,10
2015-04,2015-05,9,232,0.1943945022584999,0.23399713900824032,-0.039602636749740405,0.05229081027201441,True,10
2015-04,2015-05,10,232,0.28602833369022157,0.23399713900824032,0.05203119468198125,0.09076589865517053,True,10
2015-05,2015-06,1,227,-0.1603203776835229,-0.09936415243806518,-0.06095622524545771,-0.14866284180791747,True,10
2015-05,2015-06,2,228,-0.1030470034725435,-0.09936415243806518,-0.003682851034478324,-0.11787006396359995,True,10
2015-05,2015-06,3,228,-0.08885233347511928,-0.09936415243806518,0.010511818962945896,-0.07042390036535298,True,10
2015-05,2015-06,4,228,-0.06148271437748014,-0.09936415243806518,0.03788143806058504,-0.04186028314107206,True,10
2015-05,2015-06,5,228,-0.07055021870662866,-0.09936415243806518,0.028813933731436522,-0.016791741450294495,True,10
2015-05,2015-06,6,228,-0.07592903030319526,-0.09936415243806518,0.023435122134869923,-0.040118603018039455,True,10
2015-05,2015-06,7,228,-0.08851901577214455,-0.09936415243806518,0.01084513666592063,-0.06548705395759113,True,10
2015-05,2015-06,8,228,-0.09557123435619418,-0.09936415243806518,0.0037929180818710023,-0.08283663991530409,True,10
2015-05,2015-06,9,228,-0.1049075870613359,-0.09936415243806518,-0.0055434346232707266,-0.11376778149443637,True,10
2015-05,2015-06,10,228,-0.14472936103759912,-0.09936415243806518,-0.04536520859953394,-0.16275054053445187,True,10
2015-06,2015-07,1,225,-0.21239286244260216,-0.17932650227107397,-0.0330663601715282,-0.21622498170718776,True,10
2015-06,2015-07,2,226,-0.20897197501464534,-0.17932650227107397,-0.029645472743571377,-0.18584985121263842,True,10
2015-06,2015-07,3,226,-0.19377346438061127,-0.17932650227107397,-0.014446962109537304,-0.16103917648154642,True,10
2015-06,2015-07,4,226,-0.18538086893794864,-0.17932650227107397,-0.006054366666874672,-0.16591561573998298,True,10
2015-06,2015-07,5,226,-0.19258617316265272,-0.17932650227107397,-0.013259670891578756,-0.18748522937969606,True,10
2015-06,2015-07,6,225,-0.18008044529693779,-0.17932650227107397,-0.000753943025863818,-0.11757308529387452,True,10
2015-06,2015-07,7,226,-0.17194456879657197,-0.17932650227107397,0.0073819334745020004,-0.15787951701369254,True,10
2015-06,2015-07,8,226,-0.16219820872170676,-0.17932650227107397,0.017128293549367207,-0.1443834993614108,True,10
2015-06,2015-07,9,226,-0.1381310700090672,-0.17932650227107397,0.04119543226200678,-0.11273521773638337,True,10
2015-06,2015-07,10,226,-0.1479550333072764,-0.17932650227107397,0.031371468963797555,-0.11463138010964631,True,10
2015-07,2015-08,1,218,-0.14011343634334875,-0.13132144570199036,-0.008791990641358383,-0.1830988597897551,True,10
2015-07,2015-08,2,219,-0.1108111260440252,-0.13132144570199036,0.020510319657965168,-0.10047696046508008,True,10
2015-07,2015-08,3,218,-0.11933840209285275,-0.13132144570199036,0.011983043609137614,-0.11709306509185088,True,10
2015-07,2015-08,4,219,-0.12831644996668481,-0.13132144570199036,0.003004995735305549,-0.14201282790081546,True,10
2015-07,2015-08,5,219,-0.11539556133267662,-0.13132144570199036,0.015925884369313748,-0.13407874181050763,True,10
2015-07,2015-08,6,218,-0.1192324030293607,-0.13132144570199036,0.012089042672629668,-0.10587390565317534,True,10
2015-07,2015-08,7,219,-0.12884891216886685,-0.13132144570199036,0.0024725335331235165,-0.12537463303558413,True,10
2015-07,2015-08,8,218,-0.1412985877338428,-0.13132144570199036,-0.009977142031852432,-0.12471239031836984,True,10
2015-07,2015-08,9,219,-0.1591389555936265,-0.13132144570199036,-0.027817509891636144,-0.16574063325018118,True,10
2015-07,2015-08,10,218,-0.1507852842898667,-0.13132144570199036,-0.019463838587876342,-0.17121183100760803,True,10
2015-08,2015-09,1,215,-0.020078772562989712,-0.02953963208807869,0.009460859525088978,-0.05448858256349357,True,10
2015-08,2015-09,2,215,-0.034039648651797955,-0.02953963208807869,-0.004500016563719265,-0.04983134109765818,True,10
2015-08,2015-09,3,215,-0.029732506690065143,-0.02953963208807869,-0.00019287460198645287,-0.06760033333275163,True,10
2015-08,2015-09,4,216,-0.0321762966431942,-0.02953963208807869,-0.0026366645551155095,-0.0669870300073218,True,10
2015-08,2015-09,5,215,-0.020903942237222976,-0.02953963208807869,0.008635689850855714,-0.03985433807647106,True,10
2015-08,2015-09,6,215,-0.032461292298236744,-0.02953963208807869,-0.0029216602101580537,-0.0554603398251835,True,10
2015-08,2015-09,7,216,-0.023992304802631894,-0.02953963208807869,0.005547327285446796,-0.02490216198235088,True,10
2015-08,2015-09,8,215,-0.029381493238844644,-0.02953963208807869,0.0001581388492340463,-0.023569629958660087,True,10
2015-08,2015-09,9,215,-0.03064139679806796,-0.02953963208807869,-0.0011017647099892704,-0.035013184774927646,True,10
2015-08,2015-09,10,216,-0.041944507827461015,-0.02953963208807869,-0.012404875739382325,-0.052974529581328755,True,10
2015-09,2015-10,1,216,0.23199598735292207,0.23210141611206836,-0.00010542875914629213,0.18446068680486424,True,10
2015-09,2015-10,2,216,0.2342699648662185,0.23210141611206836,0.0021685487541501514,0.13469717326027422,True,10
2015-09,2015-10,3,216,0.22024313354034344,0.23210141611206836,-0.011858282571724915,0.15001733624923833,True,10
2015-09,2015-10,4,216,0.22221804264705086,0.23210141611206836,-0.009883373465017498,0.09114435447578068,True,10
2015-09,2015-10,5,217,0.20853239626490397,0.23210141611206836,-0.02356901984716439,0.1487595385272566,True,10
2015-09,2015-10,6,216,0.22137476784388566,0.23210141611206836,-0.010726648268182704,0.12021057666793925,True,10
2015-09,2015-10,7,216,0.23689264664540421,0.23210141611206836,0.004791230533335855,0.1986974440087993,True,10
2015-09,2015-10,8,216,0.2443702649083003,0.23210141611206836,0.01226884879623194,0.19518245733187578,True,10
2015-09,2015-10,9,216,0.2484840227790366,0.23210141611206836,0.016382606666968252,0.20294526322647954,True,10
2015-09,2015-10,10,217,0.252646931976243,0.23210141611206836,0.020545515864174635,0.21122708609264382,True,10
2015-10,2015-11,1,222,0.08216422677891674,0.09868308494155247,-0.01651885816263572,0.04467340934829708,True,10
2015-10,2015-11,2,222,0.12487836931829939,0.09868308494155247,0.026195284376746925,0.05377567507117259,True,10
2015-10,2015-11,3,222,0.1043224990571884,0.09868308494155247,0.005639414115635941,0.02335438767158371,True,10
2015-10,2015-11,4,222,0.10552545537909389,0.09868308494155247,0.00684237043754142,0.03328223549873864,True,10
2015-10,2015-11,5,223,0.10783967501520253,0.09868308494155247,0.009156590073650064,0.03352982355232366,True,10
2015-10,2015-11,6,222,0.07717080854270203,0.09868308494155247,-0.021512276398850436,0.022335000092686498,True,10
2015-10,2015-11,7,222,0.0719190426410095,0.09868308494155247,-0.026764042300542967,0.010232825240695912,True,10
2015-10,2015-11,8,222,0.11476049076756187,0.09868308494155247,0.016077405826009403,0.04894050827734168,True,10
2015-10,2015-11,9,222,0.08899110237784459,0.09868308494155247,-0.009691982563707874,0.0380746198198365,True,10
2015-10,2015-11,10,223,0.1091706921625049,0.09868308494155247,0.010487607220952433,0.06609875070014257,True,10
2015-11,2015-12,1,230,0.04693639409605216,0.06876479237246297,-0.02182839827641081,0.021912832172007436,True,10
2015-11,2015-12,2,230,0.08688946837568605,0.06876479237246297,0.01812467600322308,0.05317545929299445,True,10
2015-11,2015-12,3,230,0.07216224250063803,0.06876479237246297,0.003397450128175064,0.045712006743582424,True,10
2015-11,2015-12,4,230,0.0775426373665229,0.06876479237246297,0.008777844994059938,0.05123667911537541,True,10
2015-11,2015-12,5,230,0.0782104129162138,0.06876479237246297,0.009445620543750838,0.03868556144002217,True,10
2015-11,2015-12,6,230,0.07802555586314179,0.06876479237246297,0.009260763490678822,0.02214975617592581,True,10
2015-11,2015-12,7,230,0.0710375020545334,0.06876479237246297,0.0022727096820704257,0.04247273625968028,True,10
2015-11,2015-12,8,230,0.06858749462328538,0.06876479237246297,-0.0001772977491775879,0.0569288927331415,True,10
2015-11,2015-12,9,230,0.05471482355247776,0.06876479237246297,-0.014049968819985208,0.03474953536081359,True,10
2015-11,2015-12,10,231,0.05360729454056499,0.06876479237246297,-0.01515749783189798,0.046778549277110136,True,10
2015-12,2016-01,1,238,-0.29223218458894523,-0.2951377107742973,0.0029055261853520586,-0.27042711025782185,True,10
2015-12,2016-01,2,238,-0.30354247354498204,-0.2951377107742973,-0.008404762770684748,-0.2456231936565182,True,10
2015-12,2016-01,3,238,-0.29749030135273336,-0.2951377107742973,-0.0023525905784360646,-0.21149536550075243,True,10
2015-12,2016-01,4,238,-0.2927429939129117,-0.2951377107742973,0.002394716861385593,-0.2165494040348524,True,10
2015-12,2016-01,5,238,-0.28927598420987166,-0.2951377107742973,0.005861726564425629,-0.20919358638292193,True,10
2015-12,2016-01,6,238,-0.29726801908633443,-0.2951377107742973,-0.0021303083120371435,-0.2622845846800337,True,10
2015-12,2016-01,7,238,-0.29882713787154475,-0.2951377107742973,-0.003689427097247455,-0.2544721226591612,True,10
2015-12,2016-01,8,238,-0.2885754466619699,-0.2951377107742973,0.0065622641123274095,-0.26555790465553486,True,10
2015-12,2016-01,9,238,-0.2964083946261232,-0.2951377107742973,-0.0012706838518258823,-0.2723538670098517,True,10
2015-12,2016-01,10,237,-0.29501365062643076,-0.2951377107742973,0.00012406014786653374,-0.2954325834884769,True,10
2016-01,2016-02,1,240,-0.02414713835303702,-0.0178973479949629,-0.006249790358074117,-0.03205246873311857,True,10
2016-01,2016-02,2,240,-0.03402178864977217,-0.0178973479949629,-0.01612444065480927,-0.05024710351267125,True,10
2016-01,2016-02,3,241,-0.022961318991335706,-0.0178973479949629,-0.005063970996372805,-0.027149319502823097,True,10
2016-01,2016-02,4,240,-0.015610206226964218,-0.0178973479949629,0.0022871417679986832,-0.019960349009744763,True,10
2016-01,2016-02,5,241,-0.0194750416787435,-0.0178973479949629,-0.0015776936837805997,-0.030294738107853,True,10
2016-01,2016-02,6,240,-0.009172245114527881,-0.0178973479949629,0.00872510288043502,-0.02145161959777716,True,10
2016-01,2016-02,7,240,-0.014339486524193378,-0.0178973479949629,0.003557861470769523,-0.015251361658264753,True,10
2016-01,2016-02,8,241,-0.010008150228987529,-0.0178973479949629,0.007889197765975372,-0.015582572772740486,True,10
2016-01,2016-02,9,240,-0.018942927236612294,-0.0178973479949629,-0.0010455792416493928,-0.017940769869469835,True,10
2016-01,2016-02,10,241,-0.010331897709502328,-0.0178973479949629,0.007565450285460573,-0.007405866111421837,True,10
2016-02,2016-03,1,241,0.17976829674436107,0.19424975429242858,-0.014481457548067511,0.1539222268620733,True,10
2016-02,2016-03,2,241,0.22834791080756817,0.19424975429242858,0.03409815651513959,0.19576691238369653,True,10
2016-02,2016-03,3,242,0.20208987828117508,0.19424975429242858,0.007840123988746506,0.18874026448324638,True,10
2016-02,2016-03,4,241,0.20480384605077795,0.19424975429242858,0.010554091758349371,0.1700617294074138,True,10
2016-02,2016-03,5,242,0.2080090384796997,0.19424975429242858,0.013759284187271126,0.18278795017621663,True,10
2016-02,2016-03,6,241,0.18949752009419987,0.19424975429242858,-0.004752234198228705,0.12272041805089196,True,10
2016-02,2016-03,7,241,0.18794151848045268,0.19424975429242858,-0.0063082358119758986,0.10533887025805527,True,10
2016-02,2016-03,8,242,0.18435747275475933,0.19424975429242858,-0.009892281537669245,0.13154994877510504,True,10
2016-02,2016-03,9,241,0.17426344569008548,0.19424975429242858,-0.0199863086023431,0.13861533563537412,True,10
2016-02,2016-03,10,242,0.18341499575654907,0.19424975429242858,-0.010834758535879507,0.13861878220256463,True,10
2016-03,2016-04,1,245,-0.02489756610162934,-0.006879966092409277,-0.018017600009220064,-0.03925926722444368,True,10
2016-03,2016-04,2,245,-0.015349607292449429,-0.006879966092409277,-0.008469641200040151,-0.026424418612645485,True,10
2016-03,2016-04,3,245,-0.008071075049584016,-0.006879966092409277,-0.0011911089571747394,-0.025883862311301378,True,10
2016-03,2016-04,4,246,-0.012198311377642027,-0.006879966092409277,-0.00531834528523275,-0.013338353524792863,True,10
2016-03,2016-04,5,245,-0.00044486198104979767,-0.006879966092409277,0.0064351041113594794,-0.017998699143782246,True,10
2016-03,2016-04,6,245,-0.004439059407338682,-0.006879966092409277,0.0024409066850705945,-0.0005735594134261704,True,10
2016-03,2016-04,7,246,0.008831026539607973,-0.006879966092409277,0.01571099263201725,-0.009576414493362821,True,10
2016-03,2016-04,8,245,-0.0035052212355348635,-0.006879966092409277,0.0033747448568744133,-0.020395731686455622,True,10
2016-03,2016-04,9,245,-0.0022244290485469932,-0.006879966092409277,0.004655537043862283,-0.01815847301743722,True,10
2016-03,2016-04,10,246,-0.006544344821426677,-0.006879966092409277,0.00033562127098259956,-0.022344241043045086,True,10
2016-04,2016-05,1,247,-0.02009746114719845,-0.015550725996015865,-0.0045467351511825835,-0.012876607937538368,True,10
2016-04,2016-05,2,247,-0.023318180645473013,-0.015550725996015865,-0.007767454649457148,-0.018109521291213158,True,10
2016-04,2016-05,3,247,-0.020089199400310998,-0.015550725996015865,-0.004538473404295133,-0.00600973094267202,True,10
2016-04,2016-05,4,247,-0.026579241398918527,-0.015550725996015865,-0.011028515402902662,-0.01561423902035272,True,10
2016-04,2016-05,5,247,-0.014135198213196068,-0.015550725996015865,0.0014155277828197966,-0.004600045691380981,True,10
2016-04,2016-05,6,247,-0.008799021672166774,-0.015550725996015865,0.006751704323849091,0.007165483843724784,True,10
2016-04,2016-05,7,247,-0.015843040009814575,-0.015550725996015865,-0.00029231401379871055,0.0029261072168722925,True,10
2016-04,2016-05,8,247,-0.008264411794064718,-0.015550725996015865,0.007286314201951147,-0.005709518606509112,True,10
2016-04,2016-05,9,247,-0.010818045282271323,-0.015550725996015865,0.004732680713744542,-0.007510965105936357,True,10
2016-04,2016-05,10,248,-0.007595667112870309,-0.015550725996015865,0.007955058883145556,-0.011945472955496948,True,10
2016-05,2016-06,1,247,0.07277964680392893,0.058577308809862824,0.014202337994066103,0.06209830787387784,True,10
2016-05,2016-06,2,248,0.06334755185762896,0.058577308809862824,0.004770243047766132,0.053372554253079255,True,10
2016-05,2016-06,3,247,0.06342445927261148,0.058577308809862824,0.004847150462748653,0.04950478325771163,True,10
