formation_month,holding_month,decile,n,below_30
2017-03,2017-04,4,264,False
2017-03,2017-04,5,264,False
2017-03,2017-04,6,264,False
2017-03,2017-04,7,264,False
2017-03,2017-04,8,264,False
2017-03,2017-04,9,264,False
2017-03,2017-04,10,264,False
2017-04,2017-05,1,265,False
2017-04,2017-05,2,265,False
2017-04,2017-05,3,265,False
2017-04,2017-05,4,265,False
2017-04,2017-05,5,266,False
2017-04,2017-05,6,265,False
2017-04,2017-05,7,265,False
2017-04,2017-05,8,265,False
2017-04,2017-05,9,265,False
2017-04,2017-05,10,266,False
2017-05,2017-06,1,262,False
2017-05,2017-06,2,263,False
2017-05,2017-06,3,262,False
2017-05,2017-06,4,263,False
2017-05,2017-06,5,262,False
2017-05,2017-06,6,263,False
2017-05,2017-06,7,262,False
2017-05,2017-06,8,263,False
2017-05,2017-06,9,262,False
2017-05,2017-06,10,263,False
2017-06,2017-07,1,262,False
2017-06,2017-07,2,263,False
2017-06,2017-07,3,262,False
2017-06,2017-07,4,263,False
2017-06,2017-07,5,263,False
2017-06,2017-07,6,262,False
2017-06,2017-07,7,263,False
2017-06,2017-07,8,262,False
2017-06,2017-07,9,263,False
2017-06,2017-07,10,263,False
2017-07,2017-08,1,264,False
2017-07,2017-08,2,265,False
2017-07,2017-08,3,265,False
2017-07,2017-08,4,265,False
2017-07,2017-08,5,265,False
2017-07,2017-08,6,265,False
2017-07,2017-08,7,265,False
2017-07,2017-08,8,265,False
2017-07,2017-08,9,265,False
2017-07,2017-08,10,264,False
2017-08,2017-09,1,267,False
2017-08,2017-09,2,268,False
2017-08,2017-09,3,268,False
2017-08,2017-09,4,267,False
2017-08,2017-09,5,268,False
2017-08,2017-09,6,268,False
2017-08,2017-09,7,267,False
2017-08,2017-09,8,268,False
2017-08,2017-09,9,268,False
2017-08,2017-09,10,267,False
2017-09,2017-10,1,273,False
2017-09,2017-10,2,273,False
2017-09,2017-10,3,274,False
2017-09,2017-10,4,273,False
2017-09,2017-10,5,274,False
2017-09,2017-10,6,273,False
2017-09,2017-10,7,273,False
2017-09,2017-10,8,274,False
2017-09,2017-10,9,273,False
2017-09,2017-10,10,274,False
2017-10,2017-11,1,275,False
2017-10,2017-11,2,276,False
2017-10,2017-11,3,275,False
2017-10,2017-11,4,276,False
2017-10,2017-11,5,276,False
2017-10,2017-11,6,275,False
2017-10,2017-11,7,276,False
2017-10,2017-11,8,275,False
2017-10,2017-11,9,276,False
2017-10,2017-11,10,276,False
2017-11,2017-12,1,281,False
2017-11,2017-12,2,281,False
2017-11,2017-12,3,281,False
2017-11,2017-12,4,281,False
2017-11,2017-12,5,281,False
2017-11,2017-12,6,281,False
2017-11,2017-12,7,281,False
2017-11,2017-12,8,281,False
2017-11,2017-12,9,281,False
2017-11,2017-12,10,281,False
2017-12,2018-01,1,283,False
2017-12,2018-01,2,284,False
2017-12,2018-01,3,283,False
2017-12,2018-01,4,284,False
2017-12,2018-01,5,283,False
2017-12,2018-01,6,284,False
2017-12,2018-01,7,283,False
2017-12,2018-01,8,284,False
2017-12,2018-01,9,283,False
2017-12,2018-01,10,283,False
2018-01,2018-02,1,288,False
2018-01,2018-02,2,288,False
2018-01,2018-02,3,289,False
2018-01,2018-02,4,288,False
2018-01,2018-02,5,289,False
2018-01,2018-02,6,288,False
2018-01,2018-02,7,288,False
2018-01,2018-02,8,289,False
2018-01,2018-02,9,288,False
2018-01,2018-02,10,289,False
2018-02,2018-03,1,288,False
2018-02,2018-03,2,289,False
2018-02,2018-03,3,289,False
2018-02,2018-03,4,289,False
2018-02,2018-03,5,289,False
2018-02,2018-03,6,289,False
2018-02,2018-03,7,289,False
2018-02,2018-03,8,289,False
2018-02,2018-03,9,289,False
2018-02,2018-03,10,289,False
2018-03,2018-04,1,291,False
2018-03,2018-04,2,292,False
2018-03,2018-04,3,291,False
2018-03,2018-04,4,292,False
2018-03,2018-04,5,291,False
2018-03,2018-04,6,292,False
2018-03,2018-04,7,291,False
2018-03,2018-04,8,292,False
2018-03,2018-04,9,291,False
2018-03,2018-04,10,292,False
2018-04,2018-05,1,295,False
2018-04,2018-05,2,296,False
2018-04,2018-05,3,295,False
2018-04,2018-05,4,296,False
2018-04,2018-05,5,296,False
2018-04,2018-05,6,295,False
2018-04,2018-05,7,296,False
2018-04,2018-05,8,295,False
2018-04,2018-05,9,296,False
2018-04,2018-05,10,296,False
2018-05,2018-06,1,302,False
2018-05,2018-06,2,303,False
2018-05,2018-06,3,302,False
2018-05,2018-06,4,303,False
2018-05,2018-06,5,302,False
2018-05,2018-06,6,303,False
2018-05,2018-06,7,302,False
2018-05,2018-06,8,303,False
2018-05,2018-06,9,302,False
2018-05,2018-06,10,303,False
2018-06,2018-07,1,307,False
2018-06,2018-07,2,307,False
2018-06,2018-07,3,307,False
2018-06,2018-07,4,307,False
2018-06,2018-07,5,307,False
2018-06,2018-07,6,307,False
2018-06,2018-07,7,307,False
2018-06,2018-07,8,307,False
2018-06,2018-07,9,307,False
2018-06,2018-07,10,307,False
2018-07,2018-08,1,310,False
2018-07,2018-08,2,311,False
2018-07,2018-08,3,311,False
2018-07,2018-08,4,311,False
2018-07,2018-08,5,311,False
2018-07,2018-08,6,311,False
2018-07,2018-08,7,311,False
2018-07,2018-08,8,310,False
2018-07,2018-08,9,310,False
2018-07,2018-08,10,310,False
2018-08,2018-09,1,317,False
2018-08,2018-09,2,318,False
2018-08,2018-09,3,318,False
2018-08,2018-09,4,318,False
2018-08,2018-09,5,318,False
2018-08,2018-09,6,318,False
2018-08,2018-09,7,318,False
2018-08,2018-09,8,318,False
2018-08,2018-09,9,318,False
2018-08,2018-09,10,318,False
2018-09,2018-10,1,323,False
2018-09,2018-10,2,324,False
2018-09,2018-10,3,323,False
2018-09,2018-10,4,324,False
2018-09,2018-10,5,324,False
2018-09,2018-10,6,323,False
2018-09,2018-10,7,324,False
2018-09,2018-10,8,323,False
2018-09,2018-10,9,324,False
2018-09,2018-10,10,324,False
2018-10,2018-11,1,328,False
2018-10,2018-11,2,329,False
2018-10,2018-11,3,328,False
2018-10,2018-11,4,329,False
2018-10,2018-11,5,329,False
2018-10,2018-11,6,328,False
2018-10,2018-11,7,329,False
2018-10,2018-11,8,328,False
2018-10,2018-11,9,329,False
2018-10,2018-11,10,329,False
2018-11,2018-12,1,334,False
2018-11,2018-12,2,335,False
2018-11,2018-12,3,334,False
2018-11,2018-12,4,335,False
2018-11,2018-12,5,335,False
2018-11,2018-12,6,334,False
2018-11,2018-12,7,334,False
2018-11,2018-12,8,334,False
2018-11,2018-12,9,335,False
2018-11,2018-12,10,335,False
2018-12,2019-01,1,337,False
2018-12,2019-01,2,337,False
2018-12,2019-01,3,336,False
2018-12,2019-01,4,338,False
2018-12,2019-01,5,336,False
2018-12,2019-01,6,337,False
2018-12,2019-01,7,338,False
2018-12,2019-01,8,336,False
2018-12,2019-01,9,337,False
2018-12,2019-01,10,338,False
2019-01,2019-02,1,339,False
2019-01,2019-02,2,339,False
2019-01,2019-02,3,339,False
2019-01,2019-02,4,339,False
2019-01,2019-02,5,339,False
2019-01,2019-02,6,339,False
2019-01,2019-02,7,339,False
2019-01,2019-02,8,339,False
2019-01,2019-02,9,339,False
2019-01,2019-02,10,340,False
2019-02,2019-03,1,340,False
2019-02,2019-03,2,340,False
2019-02,2019-03,3,340,False
2019-02,2019-03,4,340,False
2019-02,2019-03,5,341,False
2019-02,2019-03,6,340,False
2019-02,2019-03,7,340,False
2019-02,2019-03,8,340,False
2019-02,2019-03,9,340,False
2019-02,2019-03,10,341,False
2019-03,2019-04,1,341,False
2019-03,2019-04,2,341,False
2019-03,2019-04,3,341,False
2019-03,2019-04,4,341,False
2019-03,2019-04,5,341,False
2019-03,2019-04,6,341,False
2019-03,2019-04,7,341,False
2019-03,2019-04,8,341,False
2019-03,2019-04,9,341,False
2019-03,2019-04,10,342,False
2019-04,2019-05,1,342,False
2019-04,2019-05,2,343,False
2019-04,2019-05,3,342,False
2019-04,2019-05,4,343,False
2019-04,2019-05,5,343,False
2019-04,2019-05,6,342,False
2019-04,2019-05,7,343,False
2019-04,2019-05,8,342,False
2019-04,2019-05,9,343,False
2019-04,2019-05,10,343,False
2019-05,2019-06,1,338,False
2019-05,2019-06,2,338,False
2019-05,2019-06,3,338,False
2019-05,2019-06,4,338,False
2019-05,2019-06,5,338,False
2019-05,2019-06,6,338,False
2019-05,2019-06,7,338,False
2019-05,2019-06,8,338,False
2019-05,2019-06,9,338,False
2019-05,2019-06,10,339,False
2019-06,2019-07,1,338,False
2019-06,2019-07,2,338,False
2019-06,2019-07,3,338,False
2019-06,2019-07,4,339,False
2019-06,2019-07,5,338,False
2019-06,2019-07,6,338,False
2019-06,2019-07,7,339,False
2019-06,2019-07,8,338,False
2019-06,2019-07,9,338,False
2019-06,2019-07,10,339,False
2019-07,2019-08,1,337,False
2019-07,2019-08,2,339,False
2019-07,2019-08,3,339,False
2019-07,2019-08,4,337,False
2019-07,2019-08,5,339,False
2019-07,2019-08,6,339,False
2019-07,2019-08,7,339,False
2019-07,2019-08,8,339,False
2019-07,2019-08,9,339,False
2019-07,2019-08,10,339,False
2019-08,2019-09,1,339,False
2019-08,2019-09,2,339,False
2019-08,2019-09,3,339,False
2019-08,2019-09,4,340,False
2019-08,2019-09,5,339,False
2019-08,2019-09,6,339,False
2019-08,2019-09,7,340,False
2019-08,2019-09,8,339,False
2019-08,2019-09,9,339,False
2019-08,2019-09,10,340,False
2019-09,2019-10,1,340,False
2019-09,2019-10,2,340,False
2019-09,2019-10,3,340,False
2019-09,2019-10,4,340,False
2019-09,2019-10,5,341,False
2019-09,2019-10,6,340,False
2019-09,2019-10,7,340,False
2019-09,2019-10,8,340,False
2019-09,2019-10,9,340,False
2019-09,2019-10,10,341,False
2019-10,2019-11,1,340,False
2019-10,2019-11,2,341,False
2019-10,2019-11,3,341,False
2019-10,2019-11,4,341,False
2019-10,2019-11,5,341,False
2019-10,2019-11,6,341,False
2019-10,2019-11,7,341,False
2019-10,2019-11,8,341,False
2019-10,2019-11,9,341,False
2019-10,2019-11,10,340,False
2019-11,2019-12,1,340,False
2019-11,2019-12,2,342,False
2019-11,2019-12,3,341,False
2019-11,2019-12,4,342,False
2019-11,2019-12,5,341,False
2019-11,2019-12,6,342,False
2019-11,2019-12,7,341,False
2019-11,2019-12,8,342,False
2019-11,2019-12,9,341,False
2019-11,2019-12,10,340,False
2019-12,2020-01,1,340,False
2019-12,2020-01,2,342,False
2019-12,2020-01,3,342,False
2019-12,2020-01,4,342,False
2019-12,2020-01,5,342,False
2019-12,2020-01,6,342,False
2019-12,2020-01,7,342,False
2019-12,2020-01,8,342,False
2019-12,2020-01,9,341,False
2019-12,2020-01,10,342,False
2020-01,2020-02,1,342,False
2020-01,2020-02,2,343,False
2020-01,2020-02,3,343,False
2020-01,2020-02,4,343,False
2020-01,2020-02,5,343,False
2020-01,2020-02,6,341,False
2020-01,2020-02,7,343,False
2020-01,2020-02,8,343,False
2020-01,2020-02,9,343,False
2020-01,2020-02,10,343,False
2020-02,2020-03,1,343,False
2020-02,2020-03,2,343,False
2020-02,2020-03,3,344,False
2020-02,2020-03,4,343,False
2020-02,2020-03,5,344,False
2020-02,2020-03,6,343,False
2020-02,2020-03,7,343,False
2020-02,2020-03,8,344,False
2020-02,2020-03,9,343,False
2020-02,2020-03,10,344,False
2020-03,2020-04,1,344,False
2020-03,2020-04,2,345,False
2020-03,2020-04,3,344,False
2020-03,2020-04,4,345,False
2020-03,2020-04,5,345,False
2020-03,2020-04,6,344,False
2020-03,2020-04,7,345,False
2020-03,2020-04,8,344,False
2020-03,2020-04,9,345,False
2020-03,2020-04,10,345,False
2020-04,2020-05,1,345,False
2020-04,2020-05,2,346,False
2020-04,2020-05,3,346,False
2020-04,2020-05,4,346,False
2020-04,2020-05,5,346,False
2020-04,2020-05,6,345,False
2020-04,2020-05,7,346,False
2020-04,2020-05,8,346,False
2020-04,2020-05,9,346,False
2020-04,2020-05,10,346,False
2020-05,2020-06,1,340,False
2020-05,2020-06,2,341,False
2020-05,2020-06,3,340,False
2020-05,2020-06,4,341,False
2020-05,2020-06,5,340,False
2020-05,2020-06,6,341,False
2020-05,2020-06,7,340,False
2020-05,2020-06,8,341,False
2020-05,2020-06,9,340,False
2020-05,2020-06,10,341,False
2020-06,2020-07,1,342,False
2020-06,2020-07,2,342,False
2020-06,2020-07,3,342,False
2020-06,2020-07,4,342,False
2020-06,2020-07,5,342,False
2020-06,2020-07,6,342,False
2020-06,2020-07,7,342,False
2020-06,2020-07,8,342,False
2020-06,2020-07,9,342,False
2020-06,2020-07,10,343,False
2020-07,2020-08,1,344,False
2020-07,2020-08,2,344,False
2020-07,2020-08,3,344,False
2020-07,2020-08,4,343,False
2020-07,2020-08,5,344,False
2020-07,2020-08,6,344,False
2020-07,2020-08,7,345,False
2020-07,2020-08,8,344,False
2020-07,2020-08,9,344,False
2020-07,2020-08,10,344,False
2020-08,2020-09,1,344,False
2020-08,2020-09,2,345,False
2020-08,2020-09,3,346,False
2020-08,2020-09,4,345,False
2020-08,2020-09,5,345,False
2020-08,2020-09,6,345,False
2020-08,2020-09,7,345,False
2020-08,2020-09,8,346,False
2020-08,2020-09,9,345,False
2020-08,2020-09,10,343,False
2020-09,2020-10,1,345,False
2020-09,2020-10,2,346,False
2020-09,2020-10,3,346,False
2020-09,2020-10,4,346,False
2020-09,2020-10,5,346,False
2020-09,2020-10,6,346,False
2020-09,2020-10,7,346,False
2020-09,2020-10,8,346,False
2020-09,2020-10,9,346,False
2020-09,2020-10,10,346,False
2020-10,2020-11,1,346,False
2020-10,2020-11,2,347,False
2020-10,2020-11,3,347,False
2020-10,2020-11,4,347,False
2020-10,2020-11,5,347,False
2020-10,2020-11,6,347,False
2020-10,2020-11,7,347,False
2020-10,2020-11,8,347,False
2020-10,2020-11,9,347,False
2020-10,2020-11,10,347,False
2020-11,2020-12,1,350,False
2020-11,2020-12,2,350,False
2020-11,2020-12,3,351,False
2020-11,2020-12,4,349,False
2020-11,2020-12,5,351,False
2020-11,2020-12,6,350,False
2020-11,2020-12,7,350,False
2020-11,2020-12,8,351,False
2020-11,2020-12,9,350,False
2020-11,2020-12,10,351,False
2020-12,2021-01,1,353,False
2020-12,2021-01,2,353,False
2020-12,2021-01,3,353,False
2020-12,2021-01,4,353,False
2020-12,2021-01,5,353,False
2020-12,2021-01,6,353,False
2020-12,2021-01,7,353,False
2020-12,2021-01,8,353,False
2020-12,2021-01,9,353,False
2020-12,2021-01,10,352,False
2021-01,2021-02,1,353,False
2021-01,2021-02,2,355,False
2021-01,2021-02,3,355,False
2021-01,2021-02,4,355,False
2021-01,2021-02,5,355,False
2021-01,2021-02,6,354,False
2021-01,2021-02,7,355,False
2021-01,2021-02,8,355,False
2021-01,2021-02,9,355,False
2021-01,2021-02,10,355,False
2021-02,2021-03,1,356,False
2021-02,2021-03,2,357,False
2021-02,2021-03,3,357,False
2021-02,2021-03,4,356,False
2021-02,2021-03,5,357,False
2021-02,2021-03,6,357,False
2021-02,2021-03,7,356,False
2021-02,2021-03,8,357,False
2021-02,2021-03,9,357,False
2021-02,2021-03,10,357,False
2021-03,2021-04,1,357,False
2021-03,2021-04,2,359,False
2021-03,2021-04,3,359,False
2021-03,2021-04,4,358,False
2021-03,2021-04,5,359,False
2021-03,2021-04,6,359,False
2021-03,2021-04,7,358,False
2021-03,2021-04,8,359,False
2021-03,2021-04,9,359,False
2021-03,2021-04,10,359,False
2021-04,2021-05,1,363,False
2021-04,2021-05,2,363,False
2021-04,2021-05,3,364,False
2021-04,2021-05,4,363,False
2021-04,2021-05,5,364,False
2021-04,2021-05,6,363,False
2021-04,2021-05,7,363,False
2021-04,2021-05,8,364,False
2021-04,2021-05,9,363,False
2021-04,2021-05,10,362,False
2021-05,2021-06,1,362,False
2021-05,2021-06,2,362,False
2021-05,2021-06,3,362,False
2021-05,2021-06,4,362,False
2021-05,2021-06,5,363,False
2021-05,2021-06,6,362,False
2021-05,2021-06,7,361,False
2021-05,2021-06,8,362,False
2021-05,2021-06,9,362,False
2021-05,2021-06,10,363,False
2021-06,2021-07,1,366,False
2021-06,2021-07,2,367,False
2021-06,2021-07,3,366,False
2021-06,2021-07,4,367,False
2021-06,2021-07,5,367,False
2021-06,2021-07,6,366,False
2021-06,2021-07,7,367,False
2021-06,2021-07,8,366,False
2021-06,2021-07,9,367,False
2021-06,2021-07,10,367,False
2021-07,2021-08,1,369,False
2021-07,2021-08,2,369,False
2021-07,2021-08,3,372,False
2021-07,2021-08,4,371,False
2021-07,2021-08,5,372,False
2021-07,2021-08,6,371,False
2021-07,2021-08,7,371,False
2021-07,2021-08,8,372,False
2021-07,2021-08,9,371,False
2021-07,2021-08,10,371,False
2021-08,2021-09,1,377,False
2021-08,2021-09,2,378,False
2021-08,2021-09,3,377,False
2021-08,2021-09,4,378,False
2021-08,2021-09,5,377,False
2021-08,2021-09,6,378,False
2021-08,2021-09,7,377,False
2021-08,2021-09,8,378,False
2021-08,2021-09,9,377,False
2021-08,2021-09,10,377,False
2021-09,2021-10,1,384,False
2021-09,2021-10,2,384,False
2021-09,2021-10,3,384,False
2021-09,2021-10,4,384,False
2021-09,2021-10,5,384,False
2021-09,2021-10,6,384,False
2021-09,2021-10,7,384,False
2021-09,2021-10,8,384,False
2021-09,2021-10,9,384,False
2021-09,2021-10,10,383,False
2021-10,2021-11,1,386,False
2021-10,2021-11,2,386,False
2021-10,2021-11,3,386,False
2021-10,2021-11,4,386,False
2021-10,2021-11,5,386,False
2021-10,2021-11,6,386,False
2021-10,2021-11,7,386,False
2021-10,2021-11,8,386,False
2021-10,2021-11,9,386,False
2021-10,2021-11,10,387,False
2021-11,2021-12,1,388,False
2021-11,2021-12,2,388,False
2021-11,2021-12,3,388,False
2021-11,2021-12,4,389,False
2021-11,2021-12,5,388,False
2021-11,2021-12,6,388,False
2021-11,2021-12,7,389,False
2021-11,2021-12,8,388,False
2021-11,2021-12,9,388,False
2021-11,2021-12,10,389,False
2021-12,2022-01,1,394,False
2021-12,2022-01,2,394,False
2021-12,2022-01,3,394,False
2021-12,2022-01,4,394,False
2021-12,2022-01,5,394,False
2021-12,2022-01,6,394,False
2021-12,2022-01,7,394,False
2021-12,2022-01,8,394,False
2021-12,2022-01,9,394,False
2021-12,2022-01,10,394,False
2022-01,2022-02,1,397,False
2022-01,2022-02,2,397,False
2022-01,2022-02,3,397,False
2022-01,2022-02,4,397,False
2022-01,2022-02,5,397,False
2022-01,2022-02,6,397,False
2022-01,2022-02,7,397,False
2022-01,2022-02,8,397,False
2022-01,2022-02,9,397,False
2022-01,2022-02,10,398,False
2022-02,2022-03,1,399,False
2022-02,2022-03,2,400,False
2022-02,2022-03,3,400,False
2022-02,2022-03,4,400,False
2022-02,2022-03,5,400,False
2022-02,2022-03,6,400,False
2022-02,2022-03,7,400,False
2022-02,2022-03,8,400,False
2022-02,2022-03,9,400,False
2022-02,2022-03,10,400,False
2022-03,2022-04,1,404,False
2022-03,2022-04,2,404,False
2022-03,2022-04,3,404,False
2022-03,2022-04,4,404,False
2022-03,2022-04,5,404,False
2022-03,2022-04,6,404,False
2022-03,2022-04,7,404,False
2022-03,2022-04,8,404,False
2022-03,2022-04,9,404,False
2022-03,2022-04,10,405,False
2022-04,2022-05,1,410,False
2022-04,2022-05,2,411,False
2022-04,2022-05,3,410,False
2022-04,2022-05,4,411,False
2022-04,2022-05,5,410,False
2022-04,2022-05,6,411,False
2022-04,2022-05,7,410,False
2022-04,2022-05,8,411,False
2022-04,2022-05,9,409,False
2022-04,2022-05,10,411,False
2022-05,2022-06,1,413,False
2022-05,2022-06,2,414,False
2022-05,2022-06,3,413,False
2022-05,2022-06,4,414,False
2022-05,2022-06,5,414,False
2022-05,2022-06,6,413,False
2022-05,2022-06,7,414,False
2022-05,2022-06,8,412,False
2022-05,2022-06,9,414,False
2022-05,2022-06,10,411,False
2022-06,2022-07,1,403,False
2022-06,2022-07,2,421,False
2022-06,2022-07,3,419,False
2022-06,2022-07,4,420,False
2022-06,2022-07,5,421,False
2022-06,2022-07,6,421,False
2022-06,2022-07,7,419,False
2022-06,2022-07,8,421,False
2022-06,2022-07,9,421,False
2022-06,2022-07,10,414,False
2022-07,2022-08,1,420,False
2022-07,2022-08,2,423,False
2022-07,2022-08,3,423,False
2022-07,2022-08,4,423,False
2022-07,2022-08,5,421,False
2022-07,2022-08,6,422,False
2022-07,2022-08,7,423,False
2022-07,2022-08,8,423,False
2022-07,2022-08,9,423,False
2022-07,2022-08,10,422,False
2022-08,2022-09,1,427,False
2022-08,2022-09,2,427,False
2022-08,2022-09,3,427,False
2022-08,2022-09,4,427,False
2022-08,2022-09,5,427,False
2022-08,2022-09,6,427,False
2022-08,2022-09,7,427,False
2022-08,2022-09,8,427,False
2022-08,2022-09,9,427,False
2022-08,2022-09,10,427,False
2022-09,2022-10,1,431,False
2022-09,2022-10,2,431,False
2022-09,2022-10,3,431,False
2022-09,2022-10,4,432,False
2022-09,2022-10,5,431,False
2022-09,2022-10,6,431,False
2022-09,2022-10,7,432,False
2022-09,2022-10,8,431,False
2022-09,2022-10,9,431,False
2022-09,2022-10,10,432,False
2022-10,2022-11,1,434,False
2022-10,2022-11,2,435,False
2022-10,2022-11,3,434,False
2022-10,2022-11,4,435,False
2022-10,2022-11,5,434,False
2022-10,2022-11,6,435,False
2022-10,2022-11,7,434,False
2022-10,2022-11,8,435,False
2022-10,2022-11,9,434,False
2022-10,2022-11,10,435,False
2022-11,2022-12,1,438,False
2022-11,2022-12,2,438,False
2022-11,2022-12,3,438,False
2022-11,2022-12,4,438,False
2022-11,2022-12,5,439,False
2022-11,2022-12,6,438,False
2022-11,2022-12,7,438,False
2022-11,2022-12,8,438,False
2022-11,2022-12,9,438,False
2022-11,2022-12,10,439,False
2022-12,2023-01,1,442,False
2022-12,2023-01,2,443,False
2022-12,2023-01,3,442,False
2022-12,2023-01,4,443,False
2022-12,2023-01,5,443,False
2022-12,2023-01,6,442,False
2022-12,2023-01,7,443,False
2022-12,2023-01,8,442,False
2022-12,2023-01,9,443,False
2022-12,2023-01,10,443,False
2023-01,2023-02,1,445,False
2023-01,2023-02,2,446,False
2023-01,2023-02,3,446,False
2023-01,2023-02,4,445,False
2023-01,2023-02,5,446,False
2023-01,2023-02,6,446,False
2023-01,2023-02,7,445,False
2023-01,2023-02,8,446,False
2023-01,2023-02,9,446,False
2023-01,2023-02,10,446,False
2023-02,2023-03,1,447,False
2023-02,2023-03,2,447,False
2023-02,2023-03,3,447,False
2023-02,2023-03,4,447,False
2023-02,2023-03,5,448,False
2023-02,2023-03,6,447,False
2023-02,2023-03,7,447,False
2023-02,2023-03,8,447,False
2023-02,2023-03,9,447,False
2023-02,2023-03,10,448,False
2023-03,2023-04,1,450,False
2023-03,2023-04,2,451,False
2023-03,2023-04,3,451,False
2023-03,2023-04,4,450,False
2023-03,2023-04,5,451,False
2023-03,2023-04,6,451,False
2023-03,2023-04,7,450,False
2023-03,2023-04,8,451,False
2023-03,2023-04,9,451,False
2023-03,2023-04,10,451,False
2023-04,2023-05,1,454,False
2023-04,2023-05,2,455,False
2023-04,2023-05,3,454,False
2023-04,2023-05,4,454,False
2023-04,2023-05,5,454,False
2023-04,2023-05,6,455,False
2023-04,2023-05,7,454,False
2023-04,2023-05,8,455,False
2023-04,2023-05,9,454,False
2023-04,2023-05,10,455,False
2023-05,2023-06,1,450,False
2023-05,2023-06,2,452,False
2023-05,2023-06,3,452,False
2023-05,2023-06,4,452,False
2023-05,2023-06,5,451,False
2023-05,2023-06,6,451,False
2023-05,2023-06,7,452,False
2023-05,2023-06,8,452,False
2023-05,2023-06,9,452,False
2023-05,2023-06,10,452,False
2023-06,2023-07,1,454,False
2023-06,2023-07,2,456,False
2023-06,2023-07,3,456,False
2023-06,2023-07,4,457,False
2023-06,2023-07,5,457,False
2023-06,2023-07,6,456,False
2023-06,2023-07,7,457,False
2023-06,2023-07,8,456,False
2023-06,2023-07,9,457,False
2023-06,2023-07,10,456,False
2023-07,2023-08,1,456,False
2023-07,2023-08,2,459,False
2023-07,2023-08,3,459,False
2023-07,2023-08,4,454,False
2023-07,2023-08,5,458,False
2023-07,2023-08,6,458,False
2023-07,2023-08,7,459,False
2023-07,2023-08,8,459,False
2023-07,2023-08,9,459,False
2023-07,2023-08,10,456,False
2023-08,2023-09,1,462,False
2023-08,2023-09,2,462,False
2023-08,2023-09,3,463,False
2023-08,2023-09,4,462,False
2023-08,2023-09,5,463,False
2023-08,2023-09,6,462,False
2023-08,2023-09,7,462,False
2023-08,2023-09,8,463,False
2023-08,2023-09,9,462,False
2023-08,2023-09,10,463,False
2023-09,2023-10,1,466,False
2023-09,2023-10,2,466,False
2023-09,2023-10,3,466,False
2023-09,2023-10,4,466,False
2023-09,2023-10,5,466,False
2023-09,2023-10,6,466,False
2023-09,2023-10,7,466,False
2023-09,2023-10,8,466,False
2023-09,2023-10,9,466,False
2023-09,2023-10,10,467,False
2023-10,2023-11,1,469,False
2023-10,2023-11,2,469,False
2023-10,2023-11,3,469,False
2023-10,2023-11,4,469,False
2023-10,2023-11,5,470,False
2023-10,2023-11,6,469,False
2023-10,2023-11,7,469,False
2023-10,2023-11,8,469,False
2023-10,2023-11,9,469,False
2023-10,2023-11,10,470,False
2023-11,2023-12,1,471,False
2023-11,2023-12,2,472,False
2023-11,2023-12,3,472,False
2023-11,2023-12,4,471,False
2023-11,2023-12,5,472,False
2023-11,2023-12,6,472,False
2023-11,2023-12,7,471,False
2023-11,2023-12,8,472,False
2023-11,2023-12,9,472,False
2023-11,2023-12,10,472,False
2023-12,2024-01,1,474,False
2023-12,2024-01,2,474,False
2023-12,2024-01,3,474,False
2023-12,2024-01,4,474,False
2023-12,2024-01,5,475,False
2023-12,2024-01,6,474,False
2023-12,2024-01,7,474,False
2023-12,2024-01,8,474,False
2023-12,2024-01,9,474,False
2023-12,2024-01,10,475,False
2024-01,2024-02,1,475,False
2024-01,2024-02,2,475,False
2024-01,2024-02,3,475,False
2024-01,2024-02,4,475,False
2024-01,2024-02,5,475,False
2024-01,2024-02,6,475,False
2024-01,2024-02,7,475,False
2024-01,2024-02,8,475,False
2024-01,2024-02,9,475,False
2024-01,2024-02,10,475,False
2024-02,2024-03,1,476,False
2024-02,2024-03,2,476,False
2024-02,2024-03,3,477,False
2024-02,2024-03,4,476,False
2024-02,2024-03,5,477,False
2024-02,2024-03,6,476,False
2024-02,2024-03,7,476,False
2024-02,2024-03,8,477,False
2024-02,2024-03,9,476,False
2024-02,2024-03,10,477,False
2024-03,2024-04,1,478,False
2024-03,2024-04,2,479,False
2024-03,2024-04,3,479,False
2024-03,2024-04,4,479,False
2024-03,2024-04,5,479,False
2024-03,2024-04,6,479,False
2024-03,2024-04,7,479,False
2024-03,2024-04,8,479,False
2024-03,2024-04,9,479,False
2024-03,2024-04,10,479,False
2024-04,2024-05,1,480,False
2024-04,2024-05,2,482,False
2024-04,2024-05,3,481,False
2024-04,2024-05,4,482,False
2024-04,2024-05,5,481,False
2024-04,2024-05,6,482,False
2024-04,2024-05,7,481,False
2024-04,2024-05,8,481,False
2024-04,2024-05,9,481,False
2024-04,2024-05,10,482,False
2024-05,2024-06,1,477,False
2024-05,2024-06,2,478,False
2024-05,2024-06,3,477,False
2024-05,2024-06,4,478,False
2024-05,2024-06,5,478,False
2024-05,2024-06,6,477,False
2024-05,2024-06,7,478,False
2024-05,2024-06,8,477,False
2024-05,2024-06,9,478,False
2024-05,2024-06,10,478,False
2024-06,2024-07,1,480,False
2024-06,2024-07,2,483,False
2024-06,2024-07,3,482,False
2024-06,2024-07,4,483,False
2024-06,2024-07,5,482,False
2024-06,2024-07,6,483,False
