month,decile,stocks,overlap_with_prior_month,one_way_turnover
2023-02,1,447,102,0.7718120805369127
2023-03,1,450,111,0.7533333333333333
2023-04,1,454,123,0.7290748898678414
2023-05,1,451,117,0.7405764966740577
2023-06,1,456,139,0.6951754385964912
2023-07,1,459,131,0.7145969498910676
2023-08,1,462,131,0.7164502164502164
2023-09,1,466,144,0.6909871244635193
2023-10,1,469,164,0.6503198294243071
2023-11,1,471,155,0.6709129511677283
2023-12,1,474,133,0.7194092827004219
2024-01,1,475,119,0.7494736842105263
2024-02,1,476,98,0.7941176470588236
2024-03,1,478,111,0.7677824267782427
2024-04,1,481,97,0.7983367983367984
2024-05,1,477,118,0.7526205450733753
2024-06,1,482,114,0.7634854771784232
2024-07,1,486,129,0.7345679012345678
2024-08,1,488,136,0.7213114754098361
2024-09,1,489,140,0.7137014314928425
2024-10,1,490,120,0.7551020408163265
2024-11,1,490,151,0.6918367346938776
2024-12,1,491,170,0.6537678207739308
2025-01,1,492,149,0.6971544715447154
2025-02,1,493,153,0.6896551724137931
2025-03,1,493,129,0.7383367139959431
2025-04,1,493,111,0.7748478701825557
2025-05,1,486,111,0.7716049382716049
2025-06,1,489,147,0.6993865030674846
2025-07,1,490,151,0.6918367346938776
2025-08,1,489,157,0.6789366053169734
2025-09,1,490,123,0.7489795918367347
2025-10,1,490,111,0.773469387755102
2025-11,1,491,126,0.7433808553971486
2025-12,1,492,141,0.7134146341463414
2026-01,1,492,151,0.693089430894309
2026-02,1,492,112,0.7723577235772358
2026-03,1,494,120,0.757085020242915
2026-04,1,495,94,0.8101010101010101
2026-05,1,487,97,0.8008213552361396
2026-06,1,492,124,0.7479674796747968
2026-07,1,492,110,0.7764227642276422
2010-02,2,144,19,0.8680555555555556
2010-03,2,144,17,0.8819444444444444
2010-04,2,144,20,0.8611111111111112
2010-05,2,141,22,0.8439716312056738
2010-06,2,142,18,0.8732394366197183
2010-07,2,142,18,0.8732394366197183
2010-08,2,143,23,0.8391608391608392
2010-09,2,144,18,0.875
2010-10,2,144,14,0.9027777777777778
2010-11,2,148,19,0.8716216216216216
2010-12,2,152,16,0.8947368421052632
2011-01,2,155,22,0.8580645161290322
2011-02,2,157,20,0.8726114649681529
2011-03,2,160,20,0.875
2011-04,2,163,25,0.8466257668711656
2011-05,2,165,25,0.8484848484848485
2011-06,2,168,26,0.8452380952380952
2011-07,2,171,22,0.8713450292397661
2011-08,2,175,29,0.8342857142857143
2011-09,2,178,24,0.8651685393258427
2011-10,2,180,25,0.8611111111111112
2011-11,2,183,18,0.9016393442622951
2011-12,2,186,23,0.8763440860215054
2012-01,2,190,19,0.9
2012-02,2,193,27,0.8601036269430051
2012-03,2,196,31,0.8418367346938775
2012-04,2,198,27,0.8636363636363636
2012-05,2,201,26,0.8706467661691543
2012-06,2,204,24,0.8823529411764706
2012-07,2,207,32,0.8454106280193237
2012-08,2,212,34,0.839622641509434
2012-09,2,214,26,0.8785046728971962
2012-10,2,216,23,0.8935185185185185
2012-11,2,218,27,0.8761467889908257
2012-12,2,220,35,0.8409090909090909
2013-01,2,221,36,0.8371040723981901
2013-02,2,222,22,0.9009009009009009
2013-03,2,225,33,0.8533333333333333
2013-04,2,227,31,0.8634361233480177
2013-05,2,231,30,0.8701298701298701
2013-06,2,231,31,0.8658008658008658
2013-07,2,234,43,0.8162393162393162
2013-08,2,235,37,0.8425531914893617
2013-09,2,235,29,0.8765957446808511
2013-10,2,236,30,0.8728813559322034
2013-11,2,236,22,0.9067796610169492
2013-12,2,236,33,0.8601694915254238
2014-01,2,236,35,0.8516949152542372
2014-02,2,234,31,0.8675213675213675
2014-03,2,235,32,0.8638297872340426
2014-04,2,233,32,0.8626609442060086
2014-05,2,229,35,0.8471615720524017
2014-06,2,231,30,0.8701298701298701
2014-07,2,231,38,0.8354978354978355
2014-08,2,230,35,0.8478260869565217
2014-09,2,232,32,0.8620689655172413
2014-10,2,228,34,0.8508771929824561
2014-11,2,228,33,0.8552631578947368
2014-12,2,230,33,0.8565217391304347
2015-01,2,232,25,0.8922413793103449
2015-02,2,229,32,0.8602620087336245
2015-03,2,232,29,0.875
2015-04,2,232,31,0.8663793103448276
2015-05,2,228,22,0.9035087719298246
2015-06,2,226,32,0.8584070796460177
2015-07,2,219,34,0.8447488584474886
2015-08,2,215,27,0.8744186046511628
2015-09,2,216,30,0.8611111111111112
2015-10,2,222,23,0.8963963963963963
2015-11,2,230,42,0.817391304347826
2015-12,2,238,35,0.8529411764705882
2016-01,2,240,33,0.8625
2016-02,2,241,42,0.8257261410788381
2016-03,2,245,25,0.8979591836734694
2016-04,2,247,39,0.8421052631578947
2016-05,2,248,30,0.8790322580645161
2016-06,2,252,38,0.8492063492063492
2016-07,2,256,33,0.87109375
2016-08,2,257,29,0.8871595330739299
2016-09,2,258,35,0.8643410852713178
2016-10,2,258,35,0.8643410852713178
2016-11,2,260,27,0.8961538461538462
2016-12,2,262,34,0.8702290076335878
2017-01,2,262,41,0.8435114503816794
2017-02,2,261,44,0.8314176245210728
2017-03,2,264,45,0.8295454545454546
2017-04,2,265,37,0.8603773584905661
2017-05,2,263,45,0.8288973384030418
2017-06,2,263,41,0.844106463878327
2017-07,2,265,45,0.8301886792452831
2017-08,2,268,39,0.8544776119402985
2017-09,2,273,46,0.8315018315018314
2017-10,2,276,26,0.9057971014492754
2017-11,2,281,30,0.8932384341637011
2017-12,2,284,42,0.852112676056338
2018-01,2,288,42,0.8541666666666666
2018-02,2,289,37,0.8719723183391004
2018-03,2,292,41,0.8595890410958904
2018-04,2,296,41,0.8614864864864865
2018-05,2,303,35,0.8844884488448845
2018-06,2,307,41,0.8664495114006514
2018-07,2,311,37,0.8810289389067524
2018-08,2,318,45,0.8584905660377359
2018-09,2,324,46,0.8580246913580247
2018-10,2,329,52,0.8419452887537994
2018-11,2,335,54,0.8388059701492537
2018-12,2,337,55,0.8367952522255193
2019-01,2,339,46,0.8643067846607669
2019-02,2,340,55,0.8382352941176471
2019-03,2,341,40,0.8826979472140762
2019-04,2,343,47,0.8629737609329446
2019-05,2,338,41,0.878698224852071
2019-06,2,338,38,0.8875739644970414
2019-07,2,339,53,0.8436578171091446
2019-08,2,339,43,0.8731563421828908
2019-09,2,340,44,0.8705882352941177
2019-10,2,341,38,0.8885630498533724
2019-11,2,342,45,0.868421052631579
2019-12,2,342,54,0.8421052631578947
2020-01,2,343,45,0.8688046647230321
2020-02,2,343,57,0.8338192419825072
2020-03,2,345,30,0.9130434782608696
2020-04,2,346,45,0.869942196531792
2020-05,2,341,45,0.8680351906158358
2020-06,2,342,48,0.8596491228070176
2020-07,2,344,46,0.8662790697674418
2020-08,2,345,34,0.9014492753623189
2020-09,2,346,38,0.8901734104046243
2020-10,2,347,50,0.8559077809798271
2020-11,2,350,47,0.8657142857142857
2020-12,2,353,51,0.8555240793201133
2021-01,2,355,58,0.8366197183098592
2021-02,2,357,47,0.8683473389355743
2021-03,2,359,48,0.8662952646239555
2021-04,2,363,50,0.862258953168044
2021-05,2,362,42,0.8839779005524862
2021-06,2,367,50,0.8637602179836512
2021-07,2,371,46,0.8760107816711591
2021-08,2,378,62,0.835978835978836
2021-09,2,384,61,0.8411458333333334
2021-10,2,386,49,0.8730569948186528
2021-11,2,388,44,0.8865979381443299
2021-12,2,394,47,0.8807106598984772
2022-01,2,397,45,0.8866498740554156
2022-02,2,400,61,0.8475
2022-03,2,404,51,0.8737623762376238
2022-04,2,411,68,0.8345498783454988
2022-05,2,414,60,0.855072463768116
2022-06,2,421,58,0.8622327790973872
2022-07,2,423,63,0.851063829787234
2022-08,2,427,69,0.8384074941451991
2022-09,2,431,55,0.8723897911832946
2022-10,2,435,50,0.8850574712643678
2022-11,2,438,59,0.865296803652968
2022-12,2,443,73,0.835214446952596
2023-01,2,446,58,0.8699551569506727
2023-02,2,447,54,0.8791946308724832
2023-03,2,451,63,0.8603104212860311
2023-04,2,455,58,0.8725274725274725
2023-05,2,452,63,0.8606194690265487
2023-06,2,457,64,0.8599562363238512
2023-07,2,459,70,0.8474945533769063
2023-08,2,462,76,0.8354978354978355
2023-09,2,466,78,0.8326180257510729
2023-10,2,469,76,0.837953091684435
2023-11,2,472,71,0.8495762711864407
2023-12,2,474,71,0.850210970464135
2024-01,2,475,83,0.8252631578947368
2024-02,2,476,62,0.8697478991596639
2024-03,2,479,65,0.8643006263048016
2024-04,2,482,55,0.8858921161825726
2024-05,2,478,64,0.8661087866108786
2024-06,2,483,81,0.8322981366459627
2024-07,2,486,76,0.8436213991769548
2024-08,2,488,62,0.8729508196721312
2024-09,2,489,66,0.8650306748466258
2024-10,2,490,49,0.9
2024-11,2,491,63,0.8716904276985743
2024-12,2,492,85,0.8272357723577236
2025-01,2,493,73,0.8519269776876268
2025-02,2,493,78,0.8417849898580122
2025-03,2,494,78,0.8421052631578947
2025-04,2,493,63,0.8722109533468559
2025-05,2,487,59,0.8788501026694046
2025-06,2,489,64,0.869120654396728
2025-07,2,490,72,0.8530612244897959
2025-08,2,490,78,0.8408163265306122
2025-09,2,491,64,0.869653767820774
2025-10,2,491,58,0.8818737270875764
2025-11,2,491,61,0.8757637474541752
2025-12,2,492,70,0.8577235772357723
2026-01,2,493,88,0.821501014198783
2026-02,2,493,64,0.8701825557809331
2026-03,2,494,73,0.8522267206477733
2026-04,2,495,52,0.8949494949494949
2026-05,2,488,49,0.8995901639344263
