model,formation_month,holding_month,1,2,3,4,5,6,7,8,9,10,gross_long_short,low_one_way_turnover,high_one_way_turnover,mean_leg_one_way_turnover,two_leg_one_way_turnover,two_leg_buy_sell_turnover,cost_10bps,net_10bps,cost_15bps,net_15bps,cost_25bps,net_25bps
cto_sort,2014-05,2014-06,0.04055478796495368,0.04956955492172786,0.053415902679056625,0.0444630528861112,0.041234709944294436,0.04623557207177197,0.044240636170917856,0.04094300152911552,0.05144119405137261,0.05595990509005098,0.015405117125097297,0.7149122807017544,0.8296943231441047,0.7723033019229295,1.544606603845859,3.089213207691718,0.003089213207691718,0.012315903917405578,0.004633819811537577,0.010771297313559719,0.007723033019229295,0.0076820841058680015
cto_sort,2014-06,2014-07,0.07257320191991555,0.07611848524393018,0.08048179565082542,0.09055978539383643,0.08289661663680782,0.08553388626162699,0.07804934060402731,0.06720205783386668,0.07512577151905704,0.048959218716818964,-0.023613983203096586,0.7554585152838428,0.8695652173913043,0.8125118663375736,1.625023732675147,3.250047465350294,0.003250047465350294,-0.02686403066844688,0.0048750711980254414,-0.028489054401122028,0.008125118663375735,-0.03173910186647232
cto_sort,2014-07,2014-08,0.04106576172544396,0.058040466649851304,0.06901240986285645,0.062105222587475625,0.05974256044289671,0.05744507602281294,0.0482195612134896,0.04204551831110419,0.05605206180540706,0.05199784455918048,0.01093208283373652,0.7554585152838428,0.8434782608695652,0.799468388076704,1.598936776153408,3.197873552306816,0.003197873552306816,0.007734209281429704,0.004796810328460224,0.006135272505276296,0.007994683880767038,0.002937398952969482
cto_sort,2014-08,2014-09,0.1295766425303781,0.15062895691428563,0.14985294418576053,0.14577094720330616,0.14396679069334847,0.1408173620333181,0.12275430077978583,0.11504768670918915,0.12468155047733522,0.12290084042970607,-0.006675802100672021,0.7554585152838428,0.8521739130434782,0.8038162141636604,1.607632428327321,3.215264856654642,0.003215264856654642,-0.009891066957326663,0.004822897284981963,-0.011498699385653984,0.008038162141636605,-0.014713964242308626
cto_sort,2014-09,2014-10,0.0026939754029395393,0.01112948169890258,0.01330150243539437,0.012701509495488058,0.020417368631174746,0.018267703764492292,0.020062568125435623,0.02258531021633199,0.006049859390539605,0.0155183952076575,0.01282441980471796,0.8078602620087336,0.8652173913043478,0.8365388266565408,1.6730776533130816,3.346155306626163,0.003346155306626163,0.009478264498091797,0.005019232959939245,0.007805186844778716,0.008365388266565408,0.0044590315381525525
cto_sort,2014-10,2014-11,0.044868452729687994,0.06060477651741792,0.05625238193552172,0.06594948106274273,0.055235821840809544,0.07089405861501724,0.05358664085104248,0.05586862741786262,0.05722701378842492,0.05890992439929495,0.014041471669606953,0.8008849557522124,0.8678414096916299,0.8343631827219211,1.6687263654438422,3.3374527308876845,0.0033374527308876844,0.010704018938719268,0.0050061790963315264,0.009035292573275427,0.00834363182721921,0.005697839842387743
cto_sort,2014-11,2014-12,-0.07325439579242098,-0.06262691474600239,-0.059330525329822616,-0.05699898030944978,-0.0534763408484524,-0.032887139862902356,-0.03472465992908363,0.008151297467338139,0.0246579027687577,0.052194660853805724,0.1254490566462267,0.7743362831858407,0.8766519823788547,0.8254941327823477,1.6509882655646955,3.301976531129391,0.0033019765311293908,0.1221470801150973,0.004952964796694086,0.1204960918495326,0.008254941327823477,0.11719411531840321
cto_sort,2014-12,2015-01,0.0799075637334277,0.07522626824914698,0.05887167227098738,0.0670893110656419,0.07545067204765356,0.07630328648979144,0.06858397375770786,0.08581374694952604,0.07104969335924861,0.06659174158413662,-0.01331582214929107,0.7850877192982456,0.8340611353711791,0.8095744273347123,1.6191488546694246,3.238297709338849,0.003238297709338849,-0.01655411985862992,0.004857446564008274,-0.018173268713299343,0.008095744273347123,-0.021411566422638195
cto_sort,2015-01,2015-02,0.07206385189076824,0.07546337115117523,0.07862707308042399,0.06950272189495646,0.06949985521137945,0.07411044031308704,0.07998031885403936,0.07874033042225419,0.06526540595283921,0.08989648061868596,0.01783262872791773,0.7869565217391304,0.8744588744588745,0.8307076980990025,1.661415396198005,3.32283079239601,0.00332283079239601,0.014509797935521719,0.004984246188594015,0.012848382539323714,0.008307076980990024,0.009525551746927706
cto_sort,2015-02,2015-03,0.2332864653982315,0.220954750989451,0.23795439208364574,0.2233242689556624,0.22379213729956457,0.23610489230287812,0.21151332441114964,0.23359303731170464,0.2060069361570844,0.22979827685162751,-0.0034881885466039875,0.8201754385964912,0.9301310043668123,0.8751532214816518,1.7503064429633035,3.500612885926607,0.003500612885926607,-0.006988801432530594,0.005250919328889911,-0.008739107875493899,0.008751532214816518,-0.012239720761420506
cto_sort,2015-03,2015-04,0.17735000373422194,0.15634793926588927,0.15915634512940705,0.1662900475875283,0.15967343799945025,0.16604333703630392,0.16732573499637624,0.15627852322957167,0.1744041013901353,0.15982521520098716,-0.017524788533234775,0.7554585152838428,0.8782608695652174,0.8168596924245302,1.6337193848490603,3.2674387696981206,0.0032674387696981205,-0.020792227302932897,0.0049011581545471816,-0.02242594668778196,0.008168596924245302,-0.025693385457480077
cto_sort,2015-04,2015-05,0.2644567626146055,0.21258552945809303,0.2555957447146073,0.23818497455306406,0.2430010729002713,0.2078581876634955,0.21352538453016318,0.2161471076949871,0.20293049497087173,0.23789863464252847,-0.026558127972077017,0.7587719298245614,0.8733624454148472,0.8160671876197043,1.6321343752394086,3.2642687504788173,0.003264268750478817,-0.029822396722555836,0.0048964031257182255,-0.031454531097795245,0.008160671876197043,-0.03471879984827406
cto_sort,2015-05,2015-06,-0.1627954688561993,-0.0991020456418019,-0.09446594520649175,-0.05951954464391497,-0.07458379479805023,-0.07163058527714938,-0.08232040062047213,-0.0977928163367675,-0.10272979645303625,-0.1549763480153569,0.007819120840842408,0.7533632286995515,0.84375,0.7985566143497758,1.5971132286995515,3.194226457399103,0.003194226457399103,0.004624894383443306,0.004791339686098655,0.0030277811547437536,0.007985566143497758,-0.00016644530265534987
cto_sort,2015-06,2015-07,-0.21201253958426017,-0.20841035010506254,-0.1955699981289756,-0.182804039643711,-0.1948336602983102,-0.182407556243171,-0.17240347388908553,-0.16654726287772273,-0.13540076423120925,-0.14934158081932983,0.06267095876493034,0.8054298642533937,0.8918918918918919,0.8486608780726428,1.6973217561452856,3.394643512290571,0.003394643512290571,0.059276315252639766,0.005091965268435856,0.057578993496494486,0.008486608780726428,0.05418434998420391
cto_sort,2015-07,2015-08,-0.13752142395109962,-0.10615923682449128,-0.1265036017455528,-0.12227091044451197,-0.12596948290611773,-0.12012015347715217,-0.13187754381203134,-0.1411424017967313,-0.1589283435721352,-0.16073391496330242,-0.023212491012202796,0.8018867924528301,0.892018779342723,0.8469527858977766,1.6939055717955531,3.3878111435911062,0.0033878111435911066,-0.0266003021557939,0.005081716715386659,-0.028294207727589456,0.008469527858977767,-0.031682018871180564
cto_sort,2015-08,2015-09,-0.010739364485588708,-0.03381628352047984,-0.026795286198785396,-0.03341367972956571,-0.020396049825052106,-0.03187960048521934,-0.024091469733762496,-0.02993208216496308,-0.030520939917759206,-0.04191265941289118,-0.031173294927302468,0.8779342723004695,0.8878504672897196,0.8828923697950946,1.7657847395901891,3.5315694791803782,0.0035315694791803777,-0.03470486440648285,0.005297354218770567,-0.036470649146073036,0.008828923697950946,-0.04000221862525341
cto_sort,2015-09,2015-10,0.2514121423804643,0.23874755216963417,0.21224013846256748,0.22553611485520467,0.20774698980174275,0.22255978518789152,0.23404890840705836,0.24503076779276914,0.2492738620568569,0.2465114292228055,-0.004900713157658776,0.8403755868544601,0.8878504672897196,0.8641130270720898,1.7282260541441796,3.4564521082883592,0.0034564521082883592,-0.008357165265947136,0.005184678162432539,-0.010085391320091314,0.008641130270720897,-0.013541843428379673
cto_sort,2015-10,2015-11,0.08290732872229022,0.12971030251449436,0.10238728441184178,0.10475140131538424,0.10500546482111953,0.08144639358323351,0.07530499235715327,0.1061357156678353,0.09179192453772562,0.09648094696025647,0.013573618237966253,0.817351598173516,0.863013698630137,0.8401826484018264,1.6803652968036529,3.3607305936073057,0.0033607305936073062,0.010212887644358947,0.005041095890410958,0.008532522347555294,0.008401826484018264,0.005171791753947989
cto_sort,2015-11,2015-12,0.05089741085702179,0.08759467741655583,0.07254311503942028,0.07792381001879538,0.07679993496899208,0.07942730210501624,0.07147807514890345,0.06668552665745267,0.053374058422425735,0.0460050859408754,-0.004892324916146391,0.788546255506608,0.8728070175438596,0.8306766365252338,1.6613532730504676,3.3227065461009353,0.0033227065461009352,-0.008215031462247327,0.004984059819151404,-0.009876384735297795,0.008306766365252337,-0.013199091281398729
cto_sort,2015-12,2016-01,-0.29419915214561443,-0.3048238858983893,-0.2972593459970581,-0.2924722598289693,-0.2899893842642322,-0.29544048832215636,-0.30162193141296256,-0.2853581938704016,-0.29676480380300624,-0.297262864448582,-0.0030637123029675917,0.8008474576271186,0.8734177215189873,0.837132589573053,1.674265179146106,3.348530358292212,0.003348530358292212,-0.006412242661259804,0.005022795537438319,-0.008086507840405911,0.00837132589573053,-0.011435038198698122
cto_sort,2016-01,2016-02,-0.02062187220491525,-0.03352131556449266,-0.02166459117876878,-0.016668451179281195,-0.018903739991816937,-0.00985873083908904,-0.01375961201782938,-0.010640690698418841,-0.018650219338836805,-0.009950834079370625,0.010671038125544626,0.8200836820083682,0.9125,0.8662918410041841,1.7325836820083682,3.4651673640167364,0.003465167364016737,0.007205870761527889,0.005197751046025104,0.0054732870795195215,0.008662918410041841,0.0020081197155027847
cto_sort,2016-02,2016-03,0.18551803702776065,0.2280532278012327,0.2012003447858047,0.20662227503162178,0.20791931761119856,0.1885737915622179,0.18832734280449812,0.18419132548090716,0.17403371770662934,0.18357881080440627,-0.0019392262233543789,0.7405857740585774,0.8916666666666666,0.8161262203626221,1.6322524407252441,3.2645048814504882,0.0032645048814504882,-0.0052037311048048675,0.004896757322175732,-0.006835983545530111,0.00816126220362622,-0.0101004884269806
cto_sort,2016-03,2016-04,-0.022052247929357394,-0.015075293837944129,-0.008548210116283417,-0.012462294611146148,-0.0002617951990394956,-0.004658596206365187,0.009453898642292088,-0.0034234063333593366,-0.0031131456742201674,-0.006224891440681668,0.015827356488675726,0.7704918032786885,0.889795918367347,0.8301438608230177,1.6602877216460354,3.320575443292071,0.0033205754432920707,0.012506781045383655,0.004980863164938106,0.010846493323737619,0.008301438608230178,0.007525917880445548
cto_sort,2016-04,2016-05,-0.019043790681326292,-0.02251146060266382,-0.020425681267357543,-0.02774242299400697,-0.013146400194724246,-0.009176619403446579,-0.016314536228737415,-0.008238364034736339,-0.010609710508464671,-0.007089645084928479,0.011954145596397812,0.7918367346938775,0.8577235772357723,0.8247801559648249,1.6495603119296498,3.2991206238592996,0.0032991206238592993,0.008655024972538512,0.004948680935788949,0.007005464660608863,0.008247801559648249,0.0037063440367495638
cto_sort,2016-05,2016-06,0.07291806944942213,0.06382258903525376,0.06371212508499893,0.057478514904099644,0.057009051792656563,0.05164077894520461,0.049012226112500494,0.05127259853400714,0.046737000589979594,0.0629046356428892,-0.010013433806532926,0.8252032520325203,0.8663967611336032,0.8458000065830618,1.6916000131661235,3.383200026332247,0.003383200026332247,-0.013396633832865172,0.005074800039498371,-0.015088233846031297,0.008458000065830617,-0.018471433872363545
cto_sort,2016-06,2016-07,-0.05490841015002702,-0.03005356036614277,-0.019987246747746597,-0.004770076703747167,0.0017648113068354037,0.01418144871100916,0.021465407719287403,0.024615468093273665,0.01865742983647732,-0.024454447737800106,0.030453962412226917,0.736,0.8207171314741035,0.7783585657370518,1.5567171314741035,3.113434262948207,0.003113434262948207,0.02734052814927871,0.004670151394422311,0.025783811017804605,0.007783585657370517,0.0226703767548564
cto_sort,2016-07,2016-08,0.05201915520942388,0.05268627001974137,0.04136355506764415,0.049998462906173095,0.05135802343954558,0.04343760969438504,0.0523373614968138,0.046134670275601995,0.04521536075612314,0.05191681163446583,-0.00010234357495805119,0.7637795275590551,0.8941176470588236,0.8289485873089393,1.6578971746178786,3.315794349235757,0.0033157943492357574,-0.0034181379241938086,0.0049736915238536355,-0.005076035098811687,0.008289485873089393,-0.008391829448047445
cto_sort,2016-08,2016-09,-0.01894098059287579,-0.009216781427588795,-0.009994656096959827,-0.010470281942434845,-0.010788672451814587,-0.003218237558318404,-0.004533963718750725,-0.011865868080182772,-0.004354643997200247,0.0018030226809984706,0.02074400327387426,0.7265625,0.8287937743190661,0.777678137159533,1.555356274319066,3.110712548638132,0.003110712548638132,0.017633290725236127,0.004666068822957198,0.016077934450917063,0.007776781371595331,0.01296722190227893
cto_sort,2016-09,2016-10,0.04767059852515453,0.03219401554592498,0.034148138167572964,0.03457869959743647,0.03869467364602318,0.037139195805950355,0.03177467282942337,0.03586439311201359,0.028699280658761817,0.027049912651755284,-0.02062068587339925,0.7509727626459144,0.8255813953488372,0.7882770789973759,1.5765541579947517,3.1531083159895035,0.003153108315989503,-0.023773794189388752,0.0047296624739842546,-0.025350348347383502,0.007882770789973759,-0.028503456663373006
cto_sort,2016-10,2016-11,0.021420157692393776,0.029505147255750125,0.039689286605529714,0.037086876940920034,0.031784132723163515,0.03345984131089419,0.02059403567658579,0.02364024294333518,0.01986083914454253,0.02410059516368531,0.0026804374712915344,0.74609375,0.8404669260700389,0.7932803380350195,1.586560676070039,3.173121352140078,0.003173121352140078,-0.0004926838808485437,0.004759682028210117,-0.0020792445569185825,0.007932803380350194,-0.00525236590905866
cto_sort,2016-11,2016-12,-0.0368773677453801,-0.033291804285679995,-0.048776685309417325,-0.04424884657162081,-0.04845349156277864,-0.048739476084591477,-0.055926731339106084,-0.04872071053138461,-0.05069448570077668,-0.04846885078264253,-0.011591483037262429,0.7192307692307692,0.9076923076923077,0.8134615384615385,1.626923076923077,3.253846153846154,0.003253846153846154,-0.014845329191108583,0.004880769230769231,-0.01647225226803166,0.008134615384615384,-0.019726098421877815
cto_sort,2016-12,2017-01,-0.03569963206987658,-0.0266009828229439,-0.024632765446416075,-0.012114896078388395,-0.02188904400651392,-0.017993083817176878,-0.022533195350171318,-0.014296871282434693,-0.015524909277665056,-0.02757652177314208,0.008123110296734497,0.7126436781609196,0.8282442748091603,0.7704439764850399,1.5408879529700799,3.0817759059401597,0.0030817759059401594,0.005041334390794338,0.004622663858910239,0.0035004464378242586,0.007704439764850399,0.0004186705318840987
cto_sort,2017-01,2017-02,0.04468575084352026,0.04165256603101493,0.04204190008030227,0.046373898522864866,0.035741651459416386,0.04037732087244664,0.03318429006841854,0.036733232922491366,0.04230447852616181,0.03505513921821235,-0.009630611625307907,0.6896551724137931,0.8053435114503817,0.7474993419320874,1.494998683864175,2.98999736772835,0.00298999736772835,-0.012620608993036256,0.004484996051592524,-0.01411560767690043,0.007474993419320874,-0.017105605044628783
cto_sort,2017-02,2017-03,-0.03769028253438334,-0.026781011121151378,-0.022106242616681513,-0.02442200057901804,-0.02321045173357151,-0.019401835882097464,-0.017541615204878833,-0.012535306193898442,-0.011389150930461998,-0.01615485988385402,0.021535422650529323,0.6076923076923078,0.8199233716475096,0.7138078396699087,1.4276156793398174,2.8552313586796347,0.0028552313586796348,0.01868019129184969,0.004282847038019452,0.017252575612509872,0.007138078396699086,0.014397344253830237
cto_sort,2017-03,2017-04,-0.08816543053110847,-0.0649327584841335,-0.051377212149746575,-0.059556283384711424,-0.05316356370131172,-0.0488248552596088,-0.04907740063426755,-0.05076103228669034,-0.04466046997622962,-0.05573865138521832,0.03242677914589014,0.6692015209125475,0.8257575757575757,0.7474795483350616,1.4949590966701232,2.9899181933402463,0.0029899181933402464,0.029436860952549895,0.00448487729001037,0.027941901855879775,0.007474795483350616,0.024951983662539527
cto_sort,2017-04,2017-05,-0.10356951057249,-0.07118110617046827,-0.056203711058969166,-0.06831773390211231,-0.06375751610713355,-0.06449751870439172,-0.06793386800411248,-0.06186463456428535,-0.06791848053192735,-0.05268304777119066,0.05088646280129935,0.7262357414448669,0.8636363636363636,0.7949360525406153,1.5898721050812306,3.179744210162461,0.003179744210162461,0.047706718591136885,0.004769616315243691,0.04611684648605566,0.007949360525406152,0.042937102275893195
cto_sort,2017-05,2017-06,0.013371483911964207,0.04805690533073917,0.04452820403244714,0.05184083049656496,0.046870186921123914,0.04910957062696778,0.0532601395033552,0.05011447717952133,0.04172886857852383,0.03995970876083393,0.026588224848869718,0.7739463601532567,0.8282442748091603,0.8010953174812085,1.602190634962417,3.204381269924834,0.0032043812699248343,0.023383843578944883,0.004806571904887251,0.021781652943982467,0.008010953174812086,0.018577271674057632
cto_sort,2017-06,2017-07,-0.029339718691140545,-0.001681529818269468,0.005153829701338271,0.016702473243773757,0.01512139108555614,0.01909231442004728,0.016490863882910267,0.00988623651082822,0.0008451860896585117,-0.0038102431218950553,0.02552947556924549,0.6870229007633588,0.8060836501901141,0.7465532754767364,1.4931065509534729,2.9862131019069458,0.0029862131019069457,0.022543262467338544,0.004479319652860418,0.021050155916385073,0.007465532754767365,0.018063942814478123
cto_sort,2017-07,2017-08,0.030629025148787393,0.03063125699716181,0.035686955876440225,0.0393540857374938,0.03308704029778759,0.025414498588151875,0.025482170960483646,0.03372510333888252,0.038964558415286524,0.03031721953627525,-0.0003118056125121435,0.803030303030303,0.8113207547169812,0.8071755288736421,1.6143510577472842,3.2287021154945683,0.0032287021154945683,-0.003540507728006712,0.004843053173241852,-0.005154858785753996,0.00807175528873642,-0.008383560901248564
cto_sort,2017-08,2017-09,-0.0014150421556822113,0.01610720308516816,0.02049058206512402,0.00898188753943383,0.021388633191573036,0.013553309044394503,0.018189034026339233,0.017087384495950673,0.017360376605223035,0.032985686660288,0.03440072881597021,0.7602996254681648,0.8246268656716418,0.7924632455699032,1.5849264911398064,3.169852982279613,0.003169852982279613,0.031230875833690594,0.004754779473419419,0.029645949342550788,0.007924632455699031,0.026476096360271175
cto_sort,2017-09,2017-10,-0.05765466016521856,-0.03973656829848009,-0.029791131377060354,-0.01967608928303848,-0.01905276990046766,-0.00955153158633087,0.00019855364974950991,-0.005548185755022818,-0.00785360800632155,-0.01483629553904292,0.04281836462617564,0.6875,0.8571428571428572,0.7723214285714286,1.5446428571428572,3.0892857142857144,0.0030892857142857146,0.039729078911889926,0.004633928571428572,0.03818443605474706,0.007723214285714286,0.03509515034046135
cto_sort,2017-10,2017-11,-0.08693138500681474,-0.06801528057552864,-0.0682194147077527,-0.06564308836403683,-0.060323123196927356,-0.06241559656866792,-0.06198707484348799,-0.05553470063554201,-0.05336620803436853,-0.0577253319152324,0.02920605309158234,0.718978102189781,0.8654545454545455,0.7922163238221632,1.5844326476443265,3.168865295288653,0.0031688652952886528,0.026037187796293687,0.004753297942932979,0.024452755148649363,0.007922163238221633,0.02128388985336071
cto_sort,2017-11,2017-12,-0.018268332546376356,-0.01577188029827936,-0.015322274954350805,-0.023460296297586943,-0.014693296069171104,-0.014375130172740596,-0.012767929335492463,-0.01868352780823513,-0.015632902667449957,-0.021176399254942847,-0.002908066708566491,0.8,0.8505338078291815,0.8252669039145908,1.6505338078291816,3.301067615658363,0.003301067615658363,-0.006209134324224853,0.004951601423487545,-0.007859668132054036,0.008252669039145908,-0.011160735747712399
cto_sort,2017-12,2018-01,-0.058913067148564514,-0.022709514567518952,-0.027551754922728582,-0.0121096859497762,-0.015542696314043501,-0.011671496380670063,-0.026296339610001662,-0.01666516130177646,-0.018319989312235958,-0.03168351823756232,0.027229548911002197,0.7269503546099291,0.8515901060070672,0.7892702303084982,1.5785404606169964,3.1570809212339928,0.0031570809212339928,0.024072467989768205,0.004735621381850989,0.022493927529151206,0.007892702303084982,0.019336846607917214
cto_sort,2018-01,2018-02,-0.04169328578099913,-0.046594138793854954,-0.04208460270327298,-0.05442148074990118,-0.048117910930895604,-0.04686584474087503,-0.052173668408506894,-0.0423135160095125,-0.0472554018584225,-0.03440395926748549,0.00728932651351364,0.7638888888888888,0.8512110726643598,0.8075499807766243,1.6150999615532486,3.2301999231064973,0.0032301999231064975,0.004059126590407143,0.004845299884659746,0.0024440266288538945,0.008075499807766243,-0.0007861732942526026
cto_sort,2018-02,2018-03,0.054781348064096645,0.048893210782967614,0.039831312720034415,0.041696823892646194,0.04166516039286371,0.048624322514351594,0.04630259852048577,0.0412586976950557,0.055155553665399946,0.04259181147454842,-0.012189536589548224,0.7789473684210526,0.8496503496503497,0.8142988590357012,1.6285977180714024,3.257195436142805,0.0032571954361428047,-0.015446732025691029,0.004885793154214207,-0.01707532974376243,0.008142988590357012,-0.020332525179905234
